,Unnamed: 0,ID,target,text,re_text
602,1471,ynat-v1_train_01471,2,추미애 朴정부 비리조차도 창조적 불공정 한국 끝 보는 듯,"박정부, 추미애 의혹도 창조적 불공정 이어져 한국 사회에 대한 걱정 증폭"
603,1474,ynat-v1_train_01474,2,현장 서울시장은 나야 나 박원순 김문수 안철수 첫 유세 장소는,"박원순, 김문수, 안철수… 서울시장은 나야 나 첫 유세 장소는"
604,1475,ynat-v1_train_01475,4,공시지가 열람은 부동산공시가격알리미에서,"부동산 공시 가격 확인, 공시지가 열람 대안은?"
605,1481,ynat-v1_train_01481,5,온라인 명품 구매 늘었다 롯데닷컴 올해 명품 매출,"롯데닷컴, 올해 명품 매출 증가세"
606,1486,ynat-v1_train_01486,4,네이버 야심작 웨일 써보니 화면 분할 기능 편리,"네이버 웨일, 화면 분할 기능로 사용 편의성 UP"
607,1487,ynat-v1_train_01487,4,르포 궁극의 화질 올레드 라인 베일 벗었다,"올레드 라인, 최고 화질 그 자체로 드러났다"
608,1489,ynat-v1_train_01489,6,유엔 헝가리에 국경지대 난민 학대 조사 촉구,"국경지대 난민 학대, 유엔 헝가리에 조사 요청"
609,1490,ynat-v1_train_01490,6,伊의원들 의석 분의 감축 법안에 반발 헌법재판소에 청원,"이 의원들, 의석 분할 감축 법안 찬반 갈등 심화"
610,1491,ynat-v1_train_01491,6,탱크 전투 헬기가 바닷속에 요르단 수중 군사 박물관 공개,"요르단, 탱크 전투 헬기로 수중 군사 박물관 개장"
611,1492,ynat-v1_train_01492,1,온라인 채용설명회 준비하는 국내외 인사담당자,"국내·외 기업, 온라인 채용 설명회 진행"
612,1493,ynat-v1_train_01493,3,전북 교육계 전교조 법외노조 취소 판결 일제히 환영,"전북 교육계, 전교조 법외노조 취소 판결에 기뻐"
613,1494,ynat-v1_train_01494,5,그리스 조만간 년물 국고채 발행 구제금융 이후 처음,"그리스, 구제금융 이후 첫 국고채 발행 임박"
614,1496,ynat-v1_train_01496,0,게시판 한은 알기쉬운 경제이야기 공모전 수상작 선정,"한은, 경제 이야기 공모전 수상작 발표"
615,1498,ynat-v1_train_01498,1,배구협회 세계한인여성협회와 대표팀 지원 업무협약,"배구협회, 세계한인여성협회와 대표팀 지원 업무 협력"
616,1500,ynat-v1_train_01500,3,대전경찰 코로나 방역지침 어긴 명 송치 신속대응팀 운영,"대전경찰, 코로나 방역 지침 위반 명단 신속 대응팀 출범"
617,1501,ynat-v1_train_01501,4,구글홈 써보니 똑똑하긴 한데 막상 필요한 서비스는 부족,"구글홈, 뛰어난 기능은 있지만 실용적 서비스 부족"
618,1502,ynat-v1_train_01502,5,기가레인 주당 주 무상증자 결정,"기가레인, 주당 주 무상 증자"
619,1503,ynat-v1_train_01503,6,美대선 낙마 워커주지사 위스콘신 경선 앞두고 크루즈 공개지지,"크루즈, 워커 주지사 후보 지지하며 위스콘신 경선 나서"
620,1504,ynat-v1_train_01504,2,미래 문체 환경 등 개 부처 개각론 부상,"개별 부처, 미래 시대 맞춰 '새로운 전략' 공유"
621,1505,ynat-v1_train_01505,6,日언론 고노 외상 美 대표와 회담 개혁 연대키로,"고노, 미 대표와 회담… 동맹 강화, 개혁 논의"
622,1506,ynat-v1_train_01506,6,이란 이라크 수괴 사망 정보 확보종합,이란 이라크 수괴 사망자 확인
623,1507,ynat-v1_train_01507,0,밤낮없는 무더위 강릉 도 등 강원 대부분 열대야,"강원 지역, 뜨거운 무더위 속에 열대야"
624,1508,ynat-v1_train_01508,1,유럽 챔스 결정 레알 미소 바르 울,"레알 마드리드, 유럽 챔피언십 결승서 승리"
625,1509,ynat-v1_train_01509,5,일문일답 가상계좌 중단 거래봉쇄 효과 거래소 폐쇄 특별법도 논의 중,"가상계좌 거래봉쇄, 일문일답 중단 효과 격돌… 특별법도 검토"
626,1512,ynat-v1_train_01512,3,전국대학원생노조 경북대 실험실 폭발 피해자 끝까지 책임져야,"전국대학원생노조, 경북대 실험실 폭발 피해자 책임 소재 강조"
627,1517,ynat-v1_train_01517,6,北 중국내 근로자 탈북 막으려 보위부 요원 명 급파종합,"북 중국, 근로자 탈북 방지 위해 보위부 요원 집중 파견"
628,1518,ynat-v1_train_01518,4,설 최고관광지는 전주한옥마을 빅데이터 분석 년 연속 위,"전주한옥마을, 빅데이터 분석으로 '최고 관광지' 선정"
629,1519,ynat-v1_train_01519,6,악성 부채 고려하면 中 성장률 정부 발표치 절반에 불과,"중국, 악성 부채 반영 시 성장률 절반 수준"
630,1522,ynat-v1_train_01522,1,벤투호 일 출국 호주 우즈베크와 아시안컵 리허설,"벤투호, 호주와 우즈베키스탄에서 아시안컵 준비"
631,1524,ynat-v1_train_01524,5,국민 명 중 명 혁신 기술로 일자리 줄어들 것,"AI 기술, 국민 불안 야기"
632,1528,ynat-v1_train_01528,0,게시판 수요낭독공감 일 일 개최,"개최 게시판, 수요 낭독 공감 이끌어"
633,1530,ynat-v1_train_01530,6,힐러리 본선에 성큼 트럼프 자력후보 희망 살려 전망은 불투명,"트럼프,  본선 진출 확산 희망 - 힐러리 맞서 전망 불투명"
634,1532,ynat-v1_train_01532,0,기다렸다 눈과 추위야 강원 스키장 개장 준비 분주,"강원 스키장, 눈 내림에 맞춰 개장 초읽기"
635,1534,ynat-v1_train_01534,6,트럼프 中 거래 원해도 美 준비 안돼 이란 체제전환 요구안해,"美, 트럼프 중국 거래 원하더라도 이란 체제 전환 요구 유지"
636,1537,ynat-v1_train_01537,4,현대기아차 차 충돌 대비하는 에어백 세계 최초 개발,"현대기아차, 차량 충돌 사고 대비 위해 에어백 세계 최초 적용"
637,1538,ynat-v1_train_01538,6,황금색 변기에 앉아 트윗하는 트럼프 로봇 등장,"트럼프 모습의 로봇, 황금 변기 앞에서 트윗"
638,1542,ynat-v1_train_01542,1,일 한 번 내보자 여자축구 대표팀 지탱하는 베테랑의 힘,"여자축구, 베테랑이 품는 강력한 역량"
639,1543,ynat-v1_train_01543,0,책과 함께 보는 영화 편 한여름 밤의 스크린셀러 영화제,"한여름밤, 책과 영화로 가득 채워진 스크린셀러 영화제"
640,1545,ynat-v1_train_01545,2,평양정상회담 휴식 장소로 이동하는 남북 정상,"남북 정상, 평양정상회담 휴식 장소로 이동"
641,1546,ynat-v1_train_01546,5,의료 진단기기 업체 제 이 일 코스 신규 상,"제이일코스, 의료 진단기기 신규 상장"
642,1550,ynat-v1_train_01550,4,인간과 퀴즈 대결 인공지능은 어떻게 문제를 풀까,"인공지능, 인간 퀴즈 도전  - 해결 과정은?"
643,1551,ynat-v1_train_01551,0,신간 나는 왜 아이디어가 궁할까 나는 습관을,"아이디어 궁금? 나도 그래, 습관이 원인일까?"
644,1553,ynat-v1_train_01553,3,월부터 일요일 휴대전화 개통업무 중단 집단상가는 반발,"집단 상가, 월부터 일요일 휴대전화 개통업무 중단 반발"
645,1554,ynat-v1_train_01554,2,김재 김문수 전대출마 문 양 좋지 다 말해,"김재, 김문수 전 대출 마 문제 양 측 불안"
646,1555,ynat-v1_train_01555,3,시흥시 민선 기 일자리 만개 창출,"시흥시, 민선기업 지원에 일자리 창출 활성화"
647,1557,ynat-v1_train_01557,1,프로농구 로건 없이도 삼성 완파 벌써 지난해 승,"삼성, 로건 없는 상황서 지난해 통산승리 달성"
648,1558,ynat-v1_train_01558,5,미래에셋 건설 내년 영업익 대폭 증가할 것,"미래에셋 건설, 내년 영업익 크게 늘릴 전망"
649,1561,ynat-v1_train_01561,0,신간 삶이라는 동물원 지방도시 살생부,"지방 도시에서 살아가는 삶, 동물원과 같은 신간"
650,1566,ynat-v1_train_01566,3,게시판 인텔 국제과학기술경진대회 대표단 발대식,"인텔 국제과학기술경진대회, 대한민국 대표단 출범"
651,1567,ynat-v1_train_01567,3,관훈클럽 사무국장에 이재우씨 임명,"이재우씨, 관훈클럽 사무국장 취임"
652,1569,ynat-v1_train_01569,5,적자전환 실적최악 상장사도 주가는 나 상승,"상장사 적자 전환, 주가 불안정"
653,1571,ynat-v1_train_01571,3,등교하며 손 소독 발열 검사 필수,학교 입학 시  소독 및 열 검사 의무화
654,1572,ynat-v1_train_01572,4,과기부 톈궁 호 월 일 추락할 듯 새벽 시 오후 시 예상,"천궁호, 오후 시 추락 전망"
655,1575,ynat-v1_train_01575,1,손흥민 과감한 돌파 토트넘 맨유에 승리,"손흥민 활약, 토트넘 맨유 상대로 역경극"
656,1576,ynat-v1_train_01576,1,되살아난 트라우마 롯데 연패에 울고 판정에 울고,"연패 속 트라우마, 롯데 판정에 아픔"
657,1577,ynat-v1_train_01577,5,국고채 금리 일제히 하락 년물 연,"국고채 금리 하락세, 년물 급등"
658,1578,ynat-v1_train_01578,5,롯데그룹 글로벌 진출 지도 바뀐다,"롯데그룹, 해외진출 전략 새롭게"
659,1579,ynat-v1_train_01579,2,민주 국회 보이콧 공허한 엄포 멈춰라 한국 바른미래 맹공종합,"민주당 국회 보이콧, '엄포' 효과 없나 한국 바른미래 맹공 종합"
660,1580,ynat-v1_train_01580,4,웨어러블 로봇 드론 이용한 이색 퍼포먼스 로봇나무,"로봇나무, 웨어러블 로봇 드론으로 시각적 경험 선사"
661,1581,ynat-v1_train_01581,4,없어서 못 팔아요 갤럭시 품귀 내주 이후 공급 원활,"갤럭시 품귀 개선, 공급원활화"
662,1582,ynat-v1_train_01582,1,리그 발전 논의하는 윈터미팅 일 개최,계절중간 리그 발전 논의 위해 윈터 미팅 개최
663,1584,ynat-v1_train_01584,1,울산현대고 아디다스 리그 고등부 축구리그 년 연속 우승,"울산 현대고, 아디다스 리그 고등부 축구 3년 연속 우승"
664,1585,ynat-v1_train_01585,2,靑 청렴사회 공감하면서도 경제위축 고민은 계속,"경제위축 우려 속 청년, 靑 청렴사회 공감"
665,1588,ynat-v1_train_01588,2,이야기하는 홍준표와 김성태,"홍준표, 김성태와 대화"
666,1591,ynat-v1_train_01591,2,더민주 보수 결집용 북풍 국민의당은 정부비판 자제,"국민의당, 더 민주·보수 결집 '북풍'에 정부 비판 자제"
667,1592,ynat-v1_train_01592,6,톈궁 호 시 분 남태 양 추락 과기부 위기 보 해제,"톈궁호 크고 먼 곳에서 분리, 남태평양 추락- 과기부 해체 불소"
668,1598,ynat-v1_train_01598,5,美 지난주 실업수당청구건수 만 천건 소폭 상승,"미국, 지난주 실업자 신청 건수 약 10,000건 증가"
669,1599,ynat-v1_train_01599,3,민주일반연맹 비정규직 차별철폐 공동행동,"민주일반연맹, 비정규직 차별 철폐 위해 공동 행동"
670,1601,ynat-v1_train_01601,5,보 코스피 상승 출발 개인 매수에 장중 선 회복,"개인 매수 끌어올려 코스피 상승 시작, 장 중부 선 회복"
671,1604,ynat-v1_train_01604,3,과기단체 연구윤리 훼손에 경각심 윤리 규범 마련하겠다,"과기단체, 연구윤리 피해 방지 위해 윤리 규범 강화"
672,1605,ynat-v1_train_01605,1,프로배구 저축은행 한국전력에 셧아웃 승리 위 도약,"저축은행, 한국전력 상대로 셧아웃 끝에 승리하며 프로배구 순위 도약"
673,1610,ynat-v1_train_01610,0,서울 나흘째 한파경보 년 이후 최장기간 유지,"한파경보, 서울 4일째 지속...연중 최장 기록 경신"
674,1615,ynat-v1_train_01615,3,사이버테러 대비 기반시설 곳 긴급 보안점검종합,"기반 시설, 사이버테러 대비 위한 긴급 보안 점검"
675,1618,ynat-v1_train_01618,3,경기도 개 시 시 오존주의보 발령,"경기도, 오존 수치 상승에 시 오존 주의보 발령"
676,1620,ynat-v1_train_01620,3,탈북민 하나원 교육생들 취약계층에 봉사활동,"하나원 탈북민 교육생, 취약 계층 지원 나선다"
677,1621,ynat-v1_train_01621,5,게시판 하나銀 내집마련 더블업 적금 가입자 만명 돌파,"내집마련 더블업 적금, 게시판 하나銀 10만 가입 돌파"
678,1622,ynat-v1_train_01622,5,원달러 환율 나흘째 상승,"원달러 가격, 4일 연속 상승세"
679,1624,ynat-v1_train_01624,1,프로농구 현대모비스 수석코치에 조동현 전 감독,"조동현, 프로농구 현대모비스 새 수석코치로"
680,1626,ynat-v1_train_01626,4,삼성 일 갤노트 개국 출시 월 개국으로 확대,"갤노트, 삼성  월 출시 시장 점유율 확보"
681,1628,ynat-v1_train_01628,1,년 만에 부리그 뛴다 경남 승리 다짐 출정식,"부리그 출정, 경남 승리 도약"
682,1631,ynat-v1_train_01631,6,이란 美 드론의 영공 침범 부인할 수 없는 증거 있어,"美 드론, 이란 영공 침범 의혹에 대한 부인"
683,1633,ynat-v1_train_01633,6,호르무즈 호위연합 추진 美 외교단에 수송로 보호계획 설명,"美, 호르무즈 호위연합 추진 위해 수송로 보호 계획 전달"
684,1634,ynat-v1_train_01634,6,홍콩서 美 홍콩 인권법안 통과 촉구 대규모 집회,"美 홍콩 인권법안 지지, 홍콩서 대규모 집회 진행"
685,1635,ynat-v1_train_01635,2,김성태 야당 견제권력 확보하는 방향으로 원 구성해야,"김성태, 야당 견제권력 강화 위해 원 구성 주장"
686,1636,ynat-v1_train_01636,2,여야 文대통령 기무사 재편 지시에 적절 조치 조급 처리,"문재인 대통령, 기무사 재편 지시에 여야 적극 조치"
687,1637,ynat-v1_train_01637,4,이통 사 일괄 요금인하 부담 커 단말기 비용 고려해야,"이통사 요금 인하, 단말기 비용 부담 심각"
688,1639,ynat-v1_train_01639,3,음성 제조공장서 불 억 천만원 피해,"음성 공장 화재, 경제적 피해 1천만 원"
689,1640,ynat-v1_train_01640,3,올림픽 펜스와 아베 뒤로 김영남과 김여정,"김영남·김여정, 올림픽 펜스 아베 이어서 주목받아"
690,1641,ynat-v1_train_01641,6,이탈리아서 전통적 가족가치 옹호 회의 시대착오적 맞불 집회,"이탈리아, 전통 가족가치 주장 집회에 시대착오 논란"
691,1643,ynat-v1_train_01643,2,이순삼 홍준표는 나라 위급할 때 바로 잡아줄 후보,"나라를 위험에서 구원할 이순삼, 홍준표"
692,1645,ynat-v1_train_01645,1,월드컵 짝퉁이 진짜를 이겼다 신태용 닮은꼴 뢰프,"월드컵, '신태용' 뢰프가 진짜 승리?"
693,1646,ynat-v1_train_01646,1,최정 시즌 마수걸이 아치 홈런왕 연패 시동,"마수걸이 최정, 아치 홈런왕 지키기 위한 시즌 도전"
694,1649,ynat-v1_train_01649,0,베스트셀러 김난도 트렌드 코리아 주째 위,"김난도, 트렌드 코리아 주속 베스트셀러"
695,1653,ynat-v1_train_01653,3,올해의 여기자상에 중앙일보 이유정 기자 등,"중앙일보 이유정 기자, 올해 여기자상 수상"
696,1656,ynat-v1_train_01656,6,日언론 文대통령 역사 문제 언급 자제 대일 비난 억제종합,"日언론, 文대통령 역사 문제 언급 자제 논란"
697,1659,ynat-v1_train_01659,5,보험사 대출잔액 조원 주택담보대출 증가 전환,"주택담보대출, 보험사 대출잔액 조정에 따라 증가"
698,1660,ynat-v1_train_01660,1,박철우 점 폭발 삼성화재 저축은행 꺾고 위 점프,"삼성화재, 저축은행 뒤처진 박철우의 폭발적 상승에 주목"
699,1665,ynat-v1_train_01665,6,갈루치 북미접촉 결과 차기 美행정부에 전달,"갈루치, 미행정부와 북미 접촉 결과 전달"
700,1666,ynat-v1_train_01666,4,과기정통부 사물인터넷 보안인증 제도개선 연구반 가동,"과기정통부, 사물인터넷 보안 인증제도 강화 연구반 출범"
701,1670,ynat-v1_train_01670,3,경남교육청 기후위기 시대 환경교육 강화 비상 선언,"경남, 기후변화에 대응하는 환경교육 확대"
702,1673,ynat-v1_train_01673,1,아시안게임 베트남과 강전 앞둔 김학범의 승부수 한,"김학범, 아시안게임 베트남에서 강전 맞아 승부"
703,1675,ynat-v1_train_01675,0,시원하게 쪽배축제 즐기세요,"쾌적한 쪽배축제, 한껏 즐겨보세요"
704,1677,ynat-v1_train_01677,3,하반기 해외취업 화상면접 주간 행사,화상면접으로 격려받는 해외취업 주간 행사
705,1678,ynat-v1_train_01678,1,브리검 이닝 실점 넥센 한화전 연패 탈출,"이닝 실점 브리검… 넥센, 한화전에 연패 막는다"
706,1679,ynat-v1_train_01679,1,에서 벗겨진 농구화 들고 블록슛 시도 막았으니 됐다,농구화 한 번 쓰고 다시 들고 블록슛 성공
707,1680,ynat-v1_train_01680,4,이통 판매점들 완전자급제법 졸속 추진 유감 부작용 커,"이통 판매점, 완전자급제법 맹추진에 우려"
708,1683,ynat-v1_train_01683,3,프레스센터 언론계 반환 서명식,"언론인들, 프레스센터 서명환 가운데 참여"
709,1687,ynat-v1_train_01687,4,설 연휴 이동 애프터서비스 센터 운영,설날 휴일 기간 이동자를 위한 애프터서비스 지원
710,1688,ynat-v1_train_01688,1,잠실야구장에 프로야구 체험존 운영,"잠실야구장, 프로야구 체험 공간 문방"
711,1690,ynat-v1_train_01690,3,민주노총 위원장 코로나 극복 비용 재벌이 적극 부담해야,"민주노총, 코로나 격리비용 재벌 책임 공유 주장"
712,1691,ynat-v1_train_01691,1,오지환 박해민 포함 아시안게임 예비 엔트리 명 발,"아시안게임, 오지환·박해민 등 예비 엔트리 명단 발표"
713,1692,ynat-v1_train_01692,4,나란히 국제표준 생체인증 획득종합,"국제표준 생체인증, 종합적인 업적 달성"
714,1694,ynat-v1_train_01694,0,주말 여행 호남권 산정상 물 들인 철쭉의 막바지 화려한 자태,"호남권 철쭉, 산정상에서 아름다운 막바지 풍경"
715,1695,ynat-v1_train_01695,6,프랑스 공무원 대규모 감축목표서 후퇴 감원폭 줄이기로,"프랑스, 공무원 감축 목표 조정…감원폭 축소"
716,1696,ynat-v1_train_01696,0,신간 스피노자의 귀환 제국의 관문,"스피노자, 제국 문 닫는 저항"
717,1699,ynat-v1_train_01699,5,바이오 산업 신성장 동력이지만 투자 적고 성과도 부족,"바이오, 성장 가능성 잠재력 존재에도 투자·성과 부족"
718,1702,ynat-v1_train_01702,4,연말부터 시간 단위 데이터 로밍 가능,"시간 단위 로밍, 연말부터 시작"
719,1704,ynat-v1_train_01704,3,손안의 포켓볼 까롬을 아시나요 춘천국제레저대회 첫선,"춘천국제레저대회, 포켓볼 까롬 선수들 대거 출전"
720,1706,ynat-v1_train_01706,2,문 대통령 김기식 금감원장 사표 수리,"김기식 금감원장, 문 대통령 사표 수리"
721,1707,ynat-v1_train_01707,5,미래 고객 잡는다,내일의 고객 확보
722,1709,ynat-v1_train_01709,2,한발 물러선 金 막지 않겠다 文 호남행 정면돌파,"문재인, 금대통령 호남선 전략적 접근 "
723,1710,ynat-v1_train_01710,0,우산 챙기세요 전국 구름 많고 소나기,"전국, 구름 확산…소나기 우려"
724,1711,ynat-v1_train_01711,5,한수원기업은행 코로나 피해 원전협력사 대출기금 억 조성,"한수원기업은행, 코로나 피해 원전협력사 대출 지원 위해 기금 꾸준히 조성"
725,1713,ynat-v1_train_01713,5,이채원 부사장 짧은 쇼크 주식 빨리 살 필요는 없다,"이채원 부사장, 주식 매수 여부에 대한 의견"
726,1714,ynat-v1_train_01714,1,스트리플링 이닝 실점 다저스 연패 탈출,"다저스, 스트리플링 이닝 대적하며 연패 자막"
727,1716,ynat-v1_train_01716,5,하나금투 대우조선해양 선 시장 도전자로 부상,"하나금투, 대우조선해양에 시장 진출 선언"
728,1717,ynat-v1_train_01717,6,中 베이징서 조류인플루엔자 환자 또 발생,"베이징, 조류인플루엔자 신규 확진"
729,1718,ynat-v1_train_01718,6,이집트 대통령 美 방송서 이스라엘과 군사협력 인정,"이집트 대통령, 美 방송 통해 이스라엘과 군사 협력 공개"
730,1719,ynat-v1_train_01719,2,北 대남테러 예상유형은 사이버 공격 요인 테러 가능성,"북한, 대남테러 유형 확산… 사이버 공격·요인 테러 우려"
731,1720,ynat-v1_train_01720,4,페이스북 메신저 암호화 기능 저커버그 미래는 프라이빗,"페이스북 메신저, 암호화 기능 오류로 개인정보 보안 의문"
732,1722,ynat-v1_train_01722,4,아이폰 사용자 삼성폰 사용자보다 포켓몬고 즐겨,"포켓몬고, 아이폰 사용자가 삼성폰 사용자를 앞지르다"
733,1724,ynat-v1_train_01724,1,토트넘 포체티노 감독 컵 대회 로테이션 방침 유지 시사,"토트넘, 컵대회 경기 나머지 선수들 기회 제공 위해 로테이션 계속"
734,1726,ynat-v1_train_01726,5,한국 증시 중국 기업 줄줄이 상장폐지 완리까지 번째,"중국 기업, 한국 증시 상장 폐지 마무리"
735,1727,ynat-v1_train_01727,5,특징주 백기사 델타항공 지분 매입에 한진칼 약세,"백기사 델타항공 지분 매입, 한진칼 주가 하락"
736,1729,ynat-v1_train_01729,4,방탄소년단 씽큐 광고 일만에 억뷰 돌파,"방탄소년단, '씽큐' 광고 24시간 만에 1억뷰 돌파"
737,1732,ynat-v1_train_01732,2,정치개혁 제 소위 공직선거법 개정안 등 심의,"정치개혁소위, 공직선거법 개정안 심의"
738,1733,ynat-v1_train_01733,5,스카이스캐너 올해 설 연휴 가족 해외여행객 증가,"설 연휴, 스카이스캐너 해외여행객 늘어나"
739,1735,ynat-v1_train_01735,3,국내 과학자들 자유공모 기초연구지원 늘려야,"기초연구 지원 확대, 국내 과학자들의 연구 활성화"
740,1737,ynat-v1_train_01737,6,중기부 규제자유특구 분과위원장 간담회,"중기부, 규제자유특구 분야 위원장 간담회"
741,1738,ynat-v1_train_01738,0,클래식 전용홀서 듣는 황병기의 가야금 연주,"황병기, 클래식 전용홀에서 가야금 선보여"
742,1740,ynat-v1_train_01740,5,코트라 소비재와 부품으로 미국 시장 공략해야,"코트라, 미국 시장 점령 위한 소비재·부품 강화"
743,1741,ynat-v1_train_01741,6,오키나와 민심 달래러 간 아베 돌아가라 야유 당해종합,"오키나와, 아베 도착에 민심 불안  야유 또 반발"
744,1742,ynat-v1_train_01742,1,칠레 컨페드컵 차전에서 젊은 독일과 무승부,"칠레, 독일과 컨페드컵 차전서 무장각"
745,1744,ynat-v1_train_01744,1,농구장에 평균 세 실버세대 도우미 명 떴다,"농구장, Silver 세대 어르신들 배려 위한 도우미 등장"
746,1747,ynat-v1_train_01747,0,대구 경북 수은주 뚝 내일 새벽 산지엔 서리 얼음,"대구, 경북 수은주 눈 녹아내릴 새벽 시원한 날씨"
747,1751,ynat-v1_train_01751,5,제조업 산업분야 융합에 초점 맞춘 차별화 전략필요,"제조업, 산업분야 융합 전략 통해 차별성 확보"
748,1754,ynat-v1_train_01754,6,美 미사일방어시스템 한국에 최대한 조기구축 희망 보,"미, 한국 미사일 방어 시스템 조기에 구축 추진"
749,1755,ynat-v1_train_01755,5,주유소 기름값 계속 오르는데 국제유가 더 상승할까,"주유소 가격 지표, 국제유가 상승세 속 걱정"
750,1756,ynat-v1_train_01756,2,문희상 의장 취임 기자간담회,"문희상 의장, 취임 첫 기자 간담회"
751,1757,ynat-v1_train_01757,6,푸틴 시 주석에 러북 정상회담 결과 설명 한반도 정세 논의,"푸틴, 러북 정상회담 결론 발표…한반도 상황 논의"
752,1763,ynat-v1_train_01763,6,콜롬비아 평화협정 년만에 옛 지도자 다시 무기 들겠다종합 보,콜롬비아 평화협정 붕괴? 옛 지도자 무장 선언
753,1765,ynat-v1_train_01765,4,성장멈춘 스마트폰 애플 고가화 삼성 프리미엄 부각으로 대응,"애플 성장둔화, 삼성 프리미엄폰으로 공격"
754,1766,ynat-v1_train_01766,2,문 대통령 대한민국의 이름으로 당신을 기억합니다,"문 대통령, 대한민국 국민을 잊지 않겠다"
755,1767,ynat-v1_train_01767,3,과학기술인 전문성 바탕 국민적 관심사항에 목소리 낸다,"과학기술인, 국민적 관심사 제기 위해 전문성 발휘"
756,1768,ynat-v1_train_01768,1,아시안게임 경기장 잔디 점검한 김학범 중동팀에 유리한,"김학범, 아시안게임 경기장 잔디 상황 점검"
757,1770,ynat-v1_train_01770,2,北 김정은 뿔테안경 쓰고 담담한 표정으로 신년사 낭독,"김정은, 뿔테안경에 담담한 시선 - 신년사 낭독"
758,1772,ynat-v1_train_01772,0,조선 문신 서유구가 꼽은 명당 곳은 어디일까,"서유구, 추천한 최고 명소는?"
759,1774,ynat-v1_train_01774,2,환담하는 이해찬 대표와 파비앙 페논 주한 프랑스대사,"이해찬-페논, 환담 논점 나누나"
760,1775,ynat-v1_train_01775,1,시즌 첫 골 손흥민 모든 상황 준비해 좋은 결과로 이어졌다,"손흥민, 시즌 첫 골 달성… 완벽한 준비 실전에서 빛났다"
761,1776,ynat-v1_train_01776,4,상용화 준비 기술 코어 장비에 연동 검증,"코어 장비, 상용화 앞두고 연동 검증 완료"
762,1780,ynat-v1_train_01780,3,출판계 출판문화산업진흥원장 추천 후보 명 선정,"출판계, 문화산업진흥원장 출범 위한 추천후보 선정"
763,1781,ynat-v1_train_01781,3,알뜰폰 위기감 커진다 헬로 사업자협회와 마찰탈퇴종합 보,"알뜰폰 시장, 헬로 사업자협회와 갈등 심화"
764,1784,ynat-v1_train_01784,6,영상 인니 경찰 넘는 구렁이로 위협 심문 거짓말 하면 물린다,"경찰 심문, 구렁이로 위협하는 영상 인니"
765,1785,ynat-v1_train_01785,4,전력소모 없는 무전력 메모리 가능성 첫 규명,"무전력 메모리, 전력 소비 없이 작동 가능성 확인"
766,1788,ynat-v1_train_01788,6,中 추진 박차 아태지역 통합에 보다 유리,"중국, 아태 지역 통합 추진으로 기회 확대"
767,1791,ynat-v1_train_01791,6,황총리 생활 체육시설 확충 맞춤형 프로그램 공급,"황총리 주도, 생활 체육 시설 증강 및 맞춤형 프로그램 지원"
768,1794,ynat-v1_train_01794,5,옥션 만 만원 한우 설 선물세트 인기,"선물로 딱! 만 원 한우 세트, 옥션에서 큰 인기를 끌고 있다"
769,1799,ynat-v1_train_01799,6,메르켈 트럼프로부터 인종차별 美 여성의원들에 연대감 느껴,"메르켈, 트럼프와 미 여성 의원들과 인종차별 대응 연대"
770,1800,ynat-v1_train_01800,3,과기부 문재인 정부 주년 과학기술 성과 발표,"문재인 정부, 과학기술 주년 성과 공개"
771,1801,ynat-v1_train_01801,2,폭로전 삿대질 고성 몸싸움 막장 치닫는 바른미래당,"바른미래당, 폭로전 삿대질로 고성에서 집단 몸싸움"
772,1802,ynat-v1_train_01802,0,전국 폭설 한파 동장군 맹위 교통 마비 출근길 불편,"폭설·한파 '동장군' 맹세, 전국 교통 마비 및 출근길 혼란"
773,1805,ynat-v1_train_01805,5,하나금투 서울반도체 올해 실적 상저하고 매수,"서울반도체, 하나금투 매수 추천에도 올해 실적 침체 전망"
774,1806,ynat-v1_train_01806,3,서울시 인권위 노숙인 공공일자리 축소안 철회 권고,"서울시, 노숙인 공공일자리 확대 촉구하며 축소안 철회"
775,1807,ynat-v1_train_01807,1,양효진 우리 꼭 이겨야 한다고 다짐하면서 훈련 중,"양효진, 승리에 대한 강한 의지를 드러내며  훈련"
776,1808,ynat-v1_train_01808,3,미래부 창의재단 교구활용 교사연구회 모집,"미래부, 창의재단 교구 활용 연구 참여 교사 모집"
777,1810,ynat-v1_train_01810,0,아름다운 금강 둘레길,"금강산책로, 아름다움 만끽"
778,1811,ynat-v1_train_01811,6,스캘리아 美대법관 장례식 엄수 수천명 애도 오바마 불참 논란,"스캘리아 美대법관 장례에 수천 명 참석, 오바마 불참"
779,1814,ynat-v1_train_01814,4,헬로모바일 어르신 대상 평생 반값 요금제 출시,"헬로모바일, 65세 이상 고객 대상 평생 반값 요금제 신설"
780,1815,ynat-v1_train_01815,0,제주 아픔 보듬는 시집 꽃보다 먼저 다녀간 이름들,"꽃보다 먼저 찾아간 이름들, 제주의 아픔 안겨준 따스함"
781,1819,ynat-v1_train_01819,6,홍콩 정부 사실상 계엄령 선포 시민 저항 꺾을지는 미지수,"홍콩, 계엄령 도입 시민들의 반발은?"
782,1820,ynat-v1_train_01820,4,삼성 갤럭시 일 출시 오늘부터 예약판매,삼성 갤럭시 Z 기간 동안 출시 전 예약
783,1824,ynat-v1_train_01824,0,폭염엔 역시 얼음,뜨거운 햇볕 속에서 얼음이 더 눈에 띄다
