,ID,text,target,target_name,similarity
5297,ynat-v1_train_00131,"학교 급식 칸막이 설치 논란, 학생들의 반응은?",3,사회,0.23885
5298,ynat-v1_train_01493,"전북 교육계, 전교조 법외노조 취소 판결에 기뻐",3,사회,0.19873
5299,ynat-v1_train_00872,"대통령 가족 의혹에 숨겨진 재산, 은닉 논란 확산",2,정치,0.22824
5300,ynat-v1_train_01794,"한우 설 선물 세트, 옥션에서 5~10만 원에 화려한 판매",5,경제,0.18679
5301,ynat-v1_train_02692,"트럼프의 입국 금지 조치, 전 세계 금융시장이 경계하고 있다.",6,세계,0.23226
5302,1675,내주 날씨 내일 화요일까지 계속 전국에 비...주 중반 후반 찜통더위,0,생활문화,0.20851
5303,ynat-v1_train_02713,중국과 함께 새로운 교류 방법을 모색합니다...제재 하에서도 관계를 유지하려는 의지.,2,정치,0.23542
5304,1584,"부마항쟁단체, 민주당 문재인 文 후보에게 항쟁의 명예 바로 세워달라고 요청",2,정치,0.22817
5305,ynat-v1_train_00248,유럽 무대에 도전하는 이승우... 네덜란드 팀으로의 대출 이적.,1,스포츠,0.25055
5306,ynat-v1_train_00105,"K^한국관광공사, 업무 협력 강화로 관광 혁신 추진",3,사회,0.17707
5307,ynat-v1_train_00501,수도권 아파트 거래가 지난해 3억 3천만원 달성,5,경제,0.21871
5308,ynat-v1_train_01107,"아시안게임, 시리아의 역경 가운데 강력한 진출",1,스포츠,0.21013
5309,ynat-v1_train_01476,"KB손해보험, 5D 기술로 전력 제압하며 승리",1,스포츠,0.22846
5310,ynat-v1_train_02283,최강희의 전략적 리더십이 팀의 힘을 강화시켰다.,1,스포츠,0.24482
5311,ynat-v1_train_01441,"51은행, 조직 개편 통해 연구 역량 및 교육 프로그램 확대",5,경제,0.18663
5312,ynat-v1_train_02738,"LG전자, 스마트 가전 보급 확대...CES에서 혁신 기술 공개",4,IT과학,0.27153
5313,ynat-v1_train_00971,"한진그룹, 조현아 없는 세대교체 인사 명단 발표",5,경제,0.20246
5314,ynat-v1_train_02242,"우버, 애플 앱스토어에서 사라질 위기에 처했다",4,IT과학,0.20988
5315,1248,네이버 모바일 뉴스 및 연예판에도 AI 인공지능 기반 콘텐츠 추천 시스템 적용,4,IT과학,0.25138
5316,ynat-v1_train_00669,부산에서 열리는 우리가 사랑한 24인의 작가들 전시,0,생활문화,0.19133
5317,ynat-v1_train_01096,한국의 조선 산업과 LNG 선박은 해외 시장에 대한 홍보를 강화한다.,0,생활문화,0.18257
5318,ynat-v1_train_01745,"네이버, 아이n 도용 방지 시스템 강화로 사용자 보호",4,IT과학,0.24683
5319,ynat-v1_train_01594,"KRs, 리우올림픽서 혁신적 홀로그램 기술 도입해 팬들 매료",4,IT과학,0.23112
5320,ynat-v1_train_02557,"비박 비대위, 결별 배수진에 여론전 가열",2,정치,0.23239
5321,ynat-v1_train_01500,"대전경찰, 코로나19 방역위반 7명 검거...신속대응팀 활성화",3,사회,0.16796
5322,173,영상 최강 시베리아 한파 패딩·목도리 중무장...전국 강추위에 꽁꽁,0,생활문화,0.20278
5323,ynat-v1_train_02136,"중국·러시아, 원자로 건설 위해 2조원 계약 체결",6,세계,0.19898
5324,ynat-v1_train_01722,"포켓몬고, 아이폰 사용자가 삼성폰 사용자를 앞지르다",4,IT과학,0.24388
5325,ynat-v1_train_00443,"에콰도르 정부, 반란의 비밀 세력, 대규모 작전...안정화 회의",6,세계,0.24982
5326,ynat-v1_train_01605,"OK저축은행, 한국전력에 세트 몰아치고 프로배구 순위 5위 올라",1,스포츠,0.24221
5327,ynat-v1_train_00461,"경북, 장애인 포용 교육 프로그램 1대1 맞춤형 추진",3,사회,0.18082
5328,ynat-v1_train_01561,신간 삶이라는 동물원 지방도시 살생부,0,생활문화,0.21276
5329,ynat-v1_train_02748,"오승환, 닷컴 오타비노 이어계좌",1,스포츠,0.22179
5330,ynat-v1_train_01845,미세먼지 주의보 해제…경기 전역 먼지공습 개선,0,생활문화,0.20395
5331,2366,삼성 배구 생중계 OK저축은행에 완승...연패 늪 탈출,1,스포츠,0.24314
5332,688,음성 한 PVC 제조공장서 불...2억5천만원 피해,3,사회,0.16804
5333,ynat-v1_train_02436,"방송통신위원회, 위원장 인사말 전달",3,사회,0.19378
5334,ynat-v1_train_02126,취업을 시도하고 실패하여 은퇴 후 생계를 유지하지 못한 지 8일 만에 전 동료들과 재회하고 싶다.,3,사회,0.18048
5335,ynat-v1_train_00219,"브라질 축구팀, 미국과의 경기서 승리 도전",1,스포츠,0.23164
5336,ynat-v1_train_01288,부산 KOOLONG 스카이 판매 첫날 모형주택 방문객이 3만 명을 넘었다.,5,경제,0.20083
5337,ynat-v1_train_01470,유럽 해안에서 난민 구조선의 S6 규정 위반으로 긴급 대응 조치가 취해지고 있다.,6,세계,0.21556
5338,ynat-v1_train_02189,"빌 게이츠, 혁신적 헬스케어 솔루션 '마케어2'로 의료 산업 변화 예고",6,세계,0.18616
5339,ynat-v1_train_00276,"5월 연휴 앞두고 황정민, 박해진 출연 영화 예매권 증정 이벤트",0,생활문화,0.19952
5340,ynat-v1_train_00997,"동아시아의 ""청소년 비만"" 문제를 확산시키기 위한 제안.",6,세계,0.18647
5341,681,3년 만에 1부리그 다시 뛴다...경남FC 승리 다짐 출정식,1,스포츠,0.24061
5342,ynat-v1_train_01441,KB 국민은행이 정기적인 인사 변동을 발표하고 연구 기능을 강화하고 교육을 확대한다.,5,경제,0.18779
5343,ynat-v1_train_01685,"정은 아, 총선을 앞두고 선거구 인정에 대한 논란이 일고 있다.",2,정치,0.23849
5344,ynat-v1_train_02159,미래부 출연硏 비정규직 연구원 정규직화 추진,3,사회,0.19539
5345,ynat-v1_train_01012,"스포츠 스캔들의 노출, 선수들의 도덕성에 대한 논란의 확산.",1,스포츠,0.24942
5346,ynat-v1_train_01609,충북도교육청 혁신교육프로그램 협약,3,사회,0.18774
5347,ynat-v1_train_02067,"3D 영상, 입체 스티커로 직통령 펭수 UAR 만나다",4,IT과학,0.23063
5348,ynat-v1_train_00376,"삼성전자, 혁신적 AI 기능 탑재한 갤럭시 S9 퀀텀 패키지 출시",4,IT과학,0.29574
5349,353,이탈리아 프랑스 정상 EU 난민 자동 분담금 배분 시스템 연내 도입 합의,6,세계,0.21725
5350,2141,추미애 민주당 대표와 인사하는 문재인 전 대통령,2,정치,0.26164
5351,ynat-v1_train_02237,"대통령 ""오늘부터 미국의 핵보복에 대응해야 한다"" IAEA 핵안전협정 이행을 강조했다.",2,정치,0.25153
5352,143,아힘 앤 프라이어가 소개하는 반지 4부작,0,생활문화,0.18576
5353,ynat-v1_train_02247,안전망 확대 사업 및 5억 원 투자 3년 계획 발표.,3,사회,0.21434
5354,ynat-v1_train_02498,통신료가 4만원 이상인 LGU+ 고객을 대상으로 '고금리 저축계좌'를 출시한다.,5,경제,0.23121
5355,ynat-v1_train_00049,인천국제공항공사가 올해 청소년 혁신아이디어 대회를 개최한다.,3,사회,0.17543
5356,1166,인크루트 정규직 로봇직원 알리사 채용...사번은 24365,3,사회,0.19253
5357,ynat-v1_train_01291,"오픈뱅킹, 전면 시행에 맞춰 재단장",5,경제,0.19664
5358,1001,LG전자 오늘 트리플 카메라 장착한 LG X6 출시,4,IT과학,0.24805
5359,ynat-v1_train_01296,신간 백점 들 육식동물 아빠 는야 호기심 은,0,생활문화,0.20675
5360,ynat-v1_train_00170,"신임 감독, 4년 계약으로 7천34억원 투자 유치",1,스포츠,0.2097
5361,1840,일 한 두 번 정도 더 내보자...여자축구 월드컵 대표팀 지탱하는 베테랑의 힘,1,스포츠,0.2063
5362,ynat-v1_train_00815,네이버는 딜리버리와 서빙 플랫폼을 혁신하기 위해 스타트업과 손을 잡고 있다.,4,IT과학,0.24299
5363,ynat-v1_train_01680,"이통 판매점, 완전자급제법 급속 추진에 우려",3,사회,0.20253
5364,ynat-v1_train_02352,삼성의 8월 언팩 이벤트.,4,IT과학,0.28325
5365,ynat-v1_train_02647,IMF 총장이 미중 무역 전쟁에서 2조 위안의 자극 계획을 검토합니다...위협에 대한 우려,6,세계,0.25717
5366,ynat-v1_train_00921,"서울, 내일 영하로 추위 심화…찬바람 맹강",0,생활문화,0.21066
5367,1607,게시판 제공 LG유플러스 8월까지 용산사옥서 서울 구족화가 등 5인 특별전시회,0,생활문화,0.19544
5368,ynat-v1_train_00619,이라크 군경 반정부 시위대에 또 발포,6,세계,0.22074
5369,ynat-v1_train_01037,"사용자 측, 임금 삭감안 제시에 노동자들 반발",3,사회,0.1872
5370,ynat-v1_train_02008,"인류, 어리석음에 갇힌 역사...반복되는 오판의 이유",0,생활문화,0.19421
5371,833,미중 무역분쟁 빅뉴스 기대감에 상승 원달러 환율 하락,5,경제,0.23625
5372,454,수묵 큰 잔치 첫 국제수묵비엔날레 내년 9월 개막,0,생활문화,0.17625
5373,ynat-v1_train_01501,"구글홈, 뛰어난 기능이지만 실용성은 한계",4,IT과학,0.2262
5374,ynat-v1_train_01732,"정치개혁 제2소위, 공직선거법 개정안 추진",2,정치,0.23116
5375,ynat-v1_train_01003,골프존 스크린골프 프랜차이즈 전환 시범 운영매장 모집,4,IT과학,0.20704
5376,ynat-v1_train_01272,"학교 급식 칸막이 설치 논란, MBC Jq 블랙리'트 방송으로 재점화",3,사회,0.2329
5377,ynat-v1_train_01820,"갤럭시 A8, KT를 통해 5일 출시",4,IT과학,0.27225
5378,ynat-v1_train_01276,"여야, 북한 미사일 시험발사에 강력 제재 요구",2,정치,0.2597
5379,ynat-v1_train_01427,"대통령 휴양지 저도, 내년 월 출입제한 해제",2,정치,0.2451
5380,ynat-v1_train_01939,내년 전국 병원에서 도입될 인공지능 기반 건강관리 시스템이다.,4,IT과학,0.2344
5381,ynat-v1_train_02054,"이탈리아 러츠 경기, GS칼텍스 선수들이 더욱 즐겁게",1,스포츠,0.23949
5382,1590,홍윤식 장관 후보자 청문회...총선관리·지방재정 등 정책질의 집중,2,정치,0.22763
5383,ynat-v1_train_00801,특성 메가바이트(자회사 합병의 빠른 유동성),5,경제,0.21648
5384,ynat-v1_train_00120,북한의 핵 프로그램과 대중의 불안 증가에 대한 박근혜의 대응이다.,2,정치,0.28342
5385,ynat-v1_train_02680,"KT, 통신 산업에서 파동, 주파수 미사용에 대해 사용 기간을 2년 단축하기 위한 성향",4,IT과학,0.22151
5386,ynat-v1_train_01419,LG전자의 자외선 살균 휴대폰 싱크가 동아뉴스와 함께 예약판매를 시작한다.,4,IT과학,0.26985
5387,2231,재즈 피아니스트 존 유자 왕의 연주,0,생활문화,0.18165
5388,ynat-v1_train_01087,"세원셀론텍, 콜라겐 활용 의료용 재료 특허 등록",5,경제,0.18928
5389,12,2018 아시안게임 목소리 높인 박항서 전 베트남 감독이 일본 못 이길 것이라고...,1,스포츠,0.22685
5390,ynat-v1_train_00785,"주택 시장 활기, 분양 물량 7개월 연속 증가",5,경제,0.23059
5391,ynat-v1_train_01443,"대통위원회, 특검 수용 결정...정치적 긴장 고조",2,정치,0.26007
5392,ynat-v1_train_00896,KTE 방문객이 560% 증가하여 지역 관광 산업을 활성화시켰다.,0,생활문화,0.18917
5393,ynat-v1_train_02319,방통위 보궐이사에 강형철 숙명여대 교수 추천,3,사회,0.20469
5394,ynat-v1_train_01645,"짝퉁 월드컵팀, 진짜 팀 상대로 승리… 신태용과 유사한 외모의 뢰프 감독",1,스포츠,0.25273
5395,ynat-v1_train_01790,롯데백화점과 퍼펙트엑스 웨딩 이벤트로 결혼 시즌입니다.,0,생활문화,0.20742
5396,ynat-v1_train_02395,"야구장 암표 판매 사건, 기초수급자 정보도용 적발",3,사회,0.20191
5397,ynat-v1_train_00043,"한반도에서 뿌리 다지다…5천년 전 한국인, 북방 유래",0,생활문화,0.18568
5398,ynat-v1_train_02539,"전국 미분양, 작년 월 1천여 가구 달성",5,경제,0.20319
5399,178,러시아 시리아서 S-500 발사했나...러 국방부는 왜 부인,6,세계,0.19187
5400,ynat-v1_train_00535,"아마존, AI 진단 도입에 대한 논란...의사들이 항의합니다.",4,IT과학,0.23429
5401,ynat-v1_train_01596,"프로야구 전준우 마운 Junior 1군 데뷔, 홈런 기대감",1,스포츠,0.20484
5402,ynat-v1_train_00786,"라건아, 현대모비우스 팀 합류...KBL 판도 변화 예고",1,스포츠,0.25195
5403,ynat-v1_train_00322,"필리핀, 중국 통신 시설 설치 논란에 군부대 재점검",6,세계,0.22185
5404,ynat-v1_train_01335,"정부, 고용시장 활성화 위한 종합 대책 발표",2,정치,0.22528
5405,ynat-v1_train_02065,"갤노트7 출시 앞두고 삼성전자 사장단, 긴급 회의 개최",4,IT과학,0.25644
5406,ynat-v1_train_00097,"삼성, 차세대 자율주행 로봇 공개...미래 기술 선도",4,IT과학,0.27385
5407,ynat-v1_train_00403,"이스라엘, 팔레스타인과 가자지구 휴전에 합의",6,세계,0.21648
5408,ynat-v1_train_01168,"위민크로스, DMZ 건너 남북평화 기원 걷기대회 개최",0,생활문화,0.18565
5409,ynat-v1_train_00162,"김정은 위원장, 북당대회서 취임발표… 일부 외신취재 허용",2,정치,0.2352
5410,897,"멕시코 외무, 중미 불법 이민 저감 대책 지난 45일 발표 이후 평가",6,세계,0.20633
5411,ynat-v1_train_01423,러시아가 미 우주군에 대한 '위협'을 경고합니다... 전략적 우위를 둘러보고 있습니다.,6,세계,0.20887
5412,1106,연내 카카오엔터프라이즈 출범...국내 대표 기업형 IT 플랫폼 목표,4,IT과학,0.24212
5413,ynat-v1_train_02103,예탁원 워킹그룹과 분산장부 기술 공동연구 협약,5,경제,0.19121
5414,ynat-v1_train_01744,"농구장서 실버세대 도우미, 평균 65세",1,스포츠,0.21817
5415,ynat-v1_train_00790,"김종민 감독, 한 세트 만큼 역전승  '반전 오리'?",1,스포츠,0.24243
5416,1849,미래에셋 證 GS건설 합병 내년 영업익 대폭 상향 증가할 것,5,경제,0.24819
5417,ynat-v1_train_00754,미 대북정책 이란과 달랐다 전략적 인내가 핵실험 묵인,6,세계,0.21304
5418,ynat-v1_train_00435,"이란, 우라늄 농축 규모 확대 발표…5%까지 농도 상승 예고",6,세계,0.21534
5419,ynat-v1_train_01760,야 니 합 철회소 진술한 유족 유수예씨,3,사회,0.16715
5420,ynat-v1_train_02074,부처간 협력을 위한 공무원 단기교육 모집 인원 수 급증,3,사회,0.20944
5421,ynat-v1_train_02637,"두산, LG와의 경기서 연 6승 12패 기록...팀 분위기 반전 필요",1,스포츠,0.21262
5422,ynat-v1_train_01084,"프로농구 스타 KBLC, 전 팬들과의 특별 이벤트로 주목받아",1,스포츠,0.23459
5423,ynat-v1_train_02211,"총선 앞두고 여당, 신공항 건설 세금 차단…민주당 서부산 지역 공략 전개",2,정치,0.24702
5424,1340,유럽 최악 한파에 난민들 사망 및 피해 속출...폐렴·저체온증 등 극심,6,세계,0.2061
5425,ynat-v1_train_02311,"경기 북부 지역, 한파주의보 발령",0,생활문화,0.19889
5426,ynat-v1_train_00459,"트럼프/일본 방문, 북한과의 무역 적자 논의 32",6,세계,0.23058
5427,ynat-v1_train_02477,"김관영 약독 사건, 기간 연장, 민주당 지하조직 관련 혐의 경찰 수사 등이 이어졌다.",2,정치,0.23921
5428,1514,러 우주 공간에 이동식 요격미사일 시스템 사드 추가 배치 말라 韓 美에 경고,6,세계,0.20731
5429,ynat-v1_train_00215,"인기 전시회, 주말 방문객 폭증...문화의 힘 다시 한번 입증",0,생활문화,0.23609
5430,ynat-v1_train_01065,"정부, 외교안보수석 보고로 안보 정책 강화 논의",2,정치,0.23861
5431,ynat-v1_train_02528,SK텔레콤이 2분기 영업이익 6조원 하락을 발표한다.,5,경제,0.21737
5432,ynat-v1_train_00893,(불린) 현대 예술의 미래; 프랑스 파리의 전시회,0,생활문화,0.18853
5433,ynat-v1_train_02598,"한국노총, 주 4일제 일자리 정책 추진...노동자 의견 수렴 중",3,사회,0.22687
5434,ynat-v1_train_02023,"러시아 연루 의혹, 전 우크라이나 대통령 캠프 고문의 보궐선거 출마 논란",6,세계,0.2113
5435,ynat-v1_train_00352,"두경민, 프로농구 MVP 시합서 성장",1,스포츠,0.23937
5436,ynat-v1_train_01902,"국민의당, 인사원칙 입장에 궤변 논란…대통령 직접 해명 촉구",2,정치,0.25308
5437,ynat-v1_train_02782,"Z현진, 빠른 템포 팀에서 활약하며 팀 성적 급상승",1,스포츠,0.2566
5438,ynat-v1_train_00755,프로야구 시즌 개막을 맞아 LGU+가 이끄는 디지털 시청열풍이 일고 있다.,1,스포츠,0.24852
5439,ynat-v1_train_01599,"민주일반연맹, 비정규직 차별 철폐 위한 공동 행동",3,사회,0.1966
5440,ynat-v1_train_00039,"LG G8 씽큐, 15일부터 예약 시작...디스플레이 1회 무료 교체 제공",4,IT과학,0.25182
5441,1457,이태원 주점서 성희롱하고 난동부린 듯 한 50대 취객...잡고보니 서울시 공무원,3,사회,0.1784
5442,811,코스피 폭락 미국 증시 급락 여파에 2030대 털썩...코스닥 1%대 하락종합,5,경제,0.21856
5443,ynat-v1_train_00287,"프로야구 스타 윤호영, 무릎 수술 비용 650만원 지원",1,스포츠,0.21814
5444,ynat-v1_train_01634,홍콩서 美 홍콩 인권법안 통과 촉구 대규모 집회,6,세계,0.23103
5445,518,중도금 대출제한도 무색한 뜨거운 청약열기...1순위 마감 줄이어,5,경제,0.23167
5446,2383,김일성 김정일 北 핵실험 10년 4김정은 언제 또 다시 6차 핵실험 도발할까끝,2,정치,0.21554
5447,ynat-v1_train_01073,전교조 산형 전자 교체 속 장 소 저,3,사회,0.18773
5448,ynat-v1_train_01472,프로야구 스타 오기용이 박우웅과의 라이벌 경기에 대비했다.,1,스포츠,0.21912
5449,ynat-v1_train_01897,L9는 직원 복지를 개선하기 위한 새로운 인사 제도를 도입한다.,3,사회,0.18621
5450,ynat-v1_train_00197,"남북정상회담 준비, 리허설 또 리허설...성공적 개최 위한 마지막 점검",2,정치,0.24034
5451,ynat-v1_train_02521,우리 왕조 계보가 된 농구...변화의 시기에 맞서다=(면회),1,스포츠,0.2257
5452,ynat-v1_train_00188,"새누리당, 원내대표 선거로 계파 간 힘겨루기 본격화",2,정치,0.22562
5453,ynat-v1_train_00006,프로야구 롯데-KIA와 광주의 경기가 폭우로 취소됐다.,1,스포츠,0.22471
5454,ynat-v1_train_00401,남북 정상회담 준비가 본격화되면서 남북 재회 또는 재회가 다시 일어날 것이다.,2,정치,0.23383
5455,ynat-v1_train_01341,"삼성 갤S8 출시 첫날, 특별 이벤트로 노숙자 지원 프로그램 진행",4,IT과학,0.23969
5456,ynat-v1_train_01556,일렉트론랜드와 KT가 2경기 연승을 달리고 있다.,1,스포츠,0.25033
5457,156,강원CBS 사옥·선교센터 8일 공사 착공...11월 완공,3,사회,0.19284
5458,ynat-v1_train_01917,"호도림을 보호하기 위해 2개의 구간에 입장이 제한되어 있으며, 환경보전이 강화되어 있다.",0,생활문화,0.18119
5459,ynat-v1_train_02377,"한선수, 순위보다 평정심 유지에 집중",1,스포츠,0.2213
5460,ynat-v1_train_02157,"남북정상회담, 조명균 보고 청취에 기대 초월",2,정치,0.23318
5461,ynat-v1_train_01763,콜롬비아 평화협정 붕괴? 옛 지도자 무장 선언,6,세계,0.22515
5462,ynat-v1_train_00462,KT가 차세대 통신 기술 'Q5' 출시로 5G 시장을 선도한다.,4,IT과학,0.26118
5463,ynat-v1_train_02272,"대우조선, 산업·금융 거품 잡아내는 38년 역사 속에 압수수색",5,경제,0.19939
5464,ynat-v1_train_00888,"삼성페이, 모바일 간편결제 시장 1위 굳히기",5,경제,0.22164
5465,ynat-v1_train_01177,"SKT, AI 기반 음악 스트리밍 플랫폼 '플로' 출시",4,IT과학,0.26375
5466,ynat-v1_train_00147,도자기 작품 감상하는 손님들,0,생활문화,0.2355
5467,ynat-v1_train_02756,이택근 상고재판 참석...체포 여부에 대한 협의.,3,사회,0.20202
5468,ynat-v1_train_02797,"텔레그램 등 암호화 메신저, 아시아서 2시간 다운...사용자 혼란",4,IT과학,0.22485
5469,ynat-v1_train_00659,649만원에 판매된 갤럭시 S9가 불법 판매됐다.,4,IT과학,0.21062
5470,ynat-v1_train_01810,"금강산책로, 아름다움 만끽",0,생활문화,0.22934
5471,467,3·1운동 현장 지금은...독립운동유적지 발굴 위성영상 공개,3,사회,0.18388
5472,ynat-v1_train_00865,북한이 올해 핵실험 재개 가능성을 제기한다.,2,정치,0.24393
5473,ynat-v1_train_02528,"SK텔레콤, 2분기 영업이익 6조원 감소 발표",5,경제,0.21908
5474,ynat-v1_train_00736,"문재인 대통령 국정 지지율, 74%로 전성기",2,정치,0.23632
5475,ynat-v1_train_00949,푸 사우디 이 모두와 가 관계 중동 역할,6,세계,0.1857
5476,ynat-v1_train_02763,"손흥민, 시즌 최다 득점 기록 경신...가속도 붙은 득점 행진",1,스포츠,0.27603
5477,ynat-v1_train_01894,"북한, '다른 나라도 핵실험 몰라...미국 중국 통보해'",2,정치,0.22224
5478,ynat-v1_train_00871,홍콩 시위에 대한 중국의 입장 변화에 주목하라.,6,세계,0.23572
5479,ynat-v1_train_00150,"11월, 소비자 유혹할 땐 '할인'  유통업계 공격적인 가격 경쟁",5,경제,0.20098
5480,ynat-v1_train_02680,"스마트폰 블루라이트 차단 필름 출시, 사용자 건강 보호 기대",4,IT과학,0.27103
5481,ynat-v1_train_00198,"버닝썬, 우리가 알아야 할 것",0,생활문화,0.18053
5482,ynat-v1_train_01370,"눈 내리는 겨울철, 기온 급강하로 교통 혼란 예상",0,생활문화,0.2158
5483,ynat-v1_train_02212,"바이날디, 모리뉴 추가 징계에 UEFA 논란",1,스포츠,0.21289
5484,ynat-v1_train_00181,사티아 나델라 인터랙티브 신제품 발표 Y투데이 인터뷰해 미래 먹거리 논의,4,IT과학,0.24309
5485,ynat-v1_train_01290,"네이버, '인공지능 검색' 기능 강화...조회 기능 추가",4,IT과학,0.23418
5486,ynat-v1_train_01354,구 크 도어 사고 업체대표 심도 징역형 구형,3,사회,0.19946
5487,ynat-v1_train_01518,"전주 한옥마을, 빅데이터 분석으로 2년 연속 설 최고 관광지 선정",0,생활문화,0.1988
5488,ynat-v1_train_00676,"코모로, 정정불안 속 총격 사건 발생에 美 정부요원 철수",6,세계,0.23874
5489,ynat-v1_train_00203,"오리X, 성장 둔화 우려에 증권사 목표가 하향",5,경제,0.21731
5490,ynat-v1_train_00024,"오존주의보, 서울 도심·서북·동북권 다시 경고",0,생활문화,0.2125
5491,1809,르포 궁극의 디스플레이 OLED UHD 화질 LG 올레드 TV 라인 베일 벗었다,4,IT과학,0.22509
5492,ynat-v1_train_02792,선수 급여의 상승과 클럽에 대한 재정적 압력의 심화.,1,스포츠,0.24719
5493,ynat-v1_train_02046,"책을 6개 읽으려면 5시간이 필요해요, 맞아요, 그렇죠",0,생활문화,0.19293
5494,ynat-v1_train_01710,"전국, 구름 확산…소나기 우려",0,생활문화,0.21743
5495,1482,잭슨 개인 통산 MLB 14번째 양키스 유니폼 갈아 입었다...역대 최다 기록 눈앞,1,스포츠,0.22039
5496,ynat-v1_train_00168,"말레이 여행 중 AI 퀴즈 이벤트 참여, 3명은 당첨",0,생활문화,0.2049
5497,ynat-v1_train_02401,"삼성이 차세대 블록체인 기술을 공개하면서... 퀀텀 패키지는 5,000대로 제한됩니다.",4,IT과학,0.28202
5498,ynat-v1_train_00175,"북한 해커, 세계 은행 공격에 천억 달러 사기",6,세계,0.19067
5499,ynat-v1_train_00115,울산MBC 새 사장 최병륜,3,사회,0.18866
5500,ynat-v1_train_00728,"SK텔레콤, 인텔과 함께 5G 자율 주행차 기술 개발",4,IT과학,0.26596
5501,ynat-v1_train_02308,머리 맞 경제 리와 한국은행 총재,5,경제,0.18886
5502,573,與 김재수 해임건의안 제출에 옹졸한 野 정치보복성 공세종합,2,정치,0.25486
5503,ynat-v1_train_02698,동물도 생명권이 있다...소도 집에서 채식주의,0,생활문화,0.18077
5504,ynat-v1_train_02758,"박항서, 한국 축구의 새로운 희망으로 떠오르다",1,스포츠,0.26848
5505,ynat-v1_train_00679,"21세기의 도전, 50% 승률 3골 이후 6승.",1,스포츠,0.25565
5506,ynat-v1_train_01377,"교육계, 학교 급식 칸막이 설치 논란 확산",3,사회,0.23183
5507,ynat-v1_train_02681,추신 이 야구에 인생 선수 내 낼 수 어,1,스포츠,0.23507
5508,ynat-v1_train_00436,K리그 복귀를 앞둔 이청용이 팬들과의 만남을 발표한다.,1,스포츠,0.2105
5509,1038,"울산 박정인, 포항 공격수 김찬 등 15명 우선지명으로 채워 내년 K리그 진출",1,스포츠,0.24188
5510,ynat-v1_train_01790,롯데백화점 퍼펙트 웨딩 이벤트.,0,생활문화,0.20238
5511,ynat-v1_train_02712,"대전·충남 동장군 기승, 청양 영하 20.3도",0,생활문화,0.18582
5512,ynat-v1_train_00494,대형서점엔 없 네 과 손 는 판사들,0,생활문화,0.17789
5513,ynat-v1_train_00037,"삼성전자, AI 기반 업무 효율성 극대화한 새 버전 스마트폰 공개",4,IT과학,0.31361
5514,ynat-v1_train_00769,"원스토어, 앱 유통 수수료 최대 25% 인하",4,IT과학,0.22735
5515,ynat-v1_train_02567,O토N미군 폴란드에 참 지 계 무기 약 보관,6,세계,0.20726
5516,ynat-v1_train_02001,"초여름에 오존 전쟁 선언, 미세먼지와의 본격적인 전쟁.",0,생활문화,0.23994
5517,ynat-v1_train_02735,"야당, '6월 주주총회 앞두고 기업 경영권 분쟁으로 이사회 폐쇄'",5,경제,0.18403
5518,ynat-v1_train_02343,교육부는 ‘교사의 직무 관련 범죄’ 신고센터를 개설하고 9억원을 지출할 예정이다.,3,사회,0.18981
5519,ynat-v1_train_00551,"한미 합동군사훈련, 국방부 발표... 5개 협정 개정으로 새로운 단계.",2,정치,0.23634
5520,ynat-v1_train_01121,삼성 갤럭시폴드 화 커지 는 유 탑재 전망,4,IT과학,0.23695
5521,ynat-v1_train_01581,없어서 못 팔아요 갤럭시 품귀 내주 이후 공급 원활,4,IT과학,0.25169
5522,ynat-v1_train_01237,"LH, 감일구에 500억 원의 투자...다가족 주택용 토지 8부지 공급",5,경제,0.18707
5523,ynat-v1_train_01310,"북한 내부 핵무장 논란, 사드 배치 재고려?",2,정치,0.27188
5524,ynat-v1_train_02298,검사는 국가정보원장과 내부 폭로자의 직접 명령으로 시작된다.,2,정치,0.2174
5525,ynat-v1_train_02633,"네이버, 녹색창에서 그린닷으로 모든 서비스 통합",4,IT과학,0.22355
5526,ynat-v1_train_02439,주호 지사와 내열 대표의 결혼식 방문.,2,정치,0.2241
5527,ynat-v1_train_01789,워싱턴 D.C. 한국문화원 개관 50주년 기념 계획,0,생활문화,0.20456
5528,1927,"무함마드 이집트 대통령, 美 CNN 라디오 방송서 이스라엘과 군사협력 인정",6,세계,0.23672
5529,ynat-v1_train_01378,"정부, 3R 경제 정책 발표...새로운 경제 패러다임 제시",2,정치,0.21377
5530,ynat-v1_train_00521,리 히는 日 일부터 이 서 고위 경제 화,6,세계,0.2046
5531,ynat-v1_train_01611,류동이 혁신적인 사운드로 곡 사운드 길이를 선보인다.,0,생활문화,0.20147
5532,ynat-v1_train_02631,이중 완벽투 FC 시즌 승 롯데 연패,1,스포츠,0.2461
5533,388,더위 식히는 장맛비...남부와 제주도 밤에 비로 대부분 그쳐,0,생활문화,0.20746
5534,ynat-v1_train_01736,"이란, 우라늄 원심분리 재개... 국제 사회의 긴장 상승",6,세계,0.27662
5535,746,대구·경북 수은주 뚝...내일 새벽 산지엔 첫 서리와 얼음,0,생활문화,0.19798
5536,ynat-v1_train_02277,"톰프슨, 커리 주도 골든스테이트 3쿼터 돌풍에 5연승 달성",1,스포츠,0.24049
5537,ynat-v1_train_00895,부동산 시장 호황 속 서울 아파트 가격지수 또다시 급등,5,경제,0.23111
