,ID,text,target,target_name,similarity
4065,ynat-v1_train_02111,"SKT, 세계 최초로 5G 가입자 100만 명 달성",4,IT과학,0.26213
4066,ynat-v1_train_01836,"SK, 프로야구 신인 상시 교육 통해 팀 분위기 변화 기대",1,스포츠,0.23444
4067,ynat-v1_train_01099,오바마가 G7 정상회의에 참석하기 위해 프랑스를 방문한다.,6,세계,0.22868
4068,ynat-v1_train_02715,"학교폭력 근절 위해 학생들, 엄격한 처벌 법제화 요구",3,사회,0.20917
4069,ynat-v1_train_02306,갤럭시 S8 출시 첫날 부품 공급 중단으로 재고 부족 우려가 나온다.,4,IT과학,0.23044
4070,ynat-v1_train_00631,홍영표 의원이 민간 2동 철거 명령 논란에 대한 자신의 입장을 밝힌다.,2,정치,0.23055
4071,ynat-v1_train_01410,"삼성, 애플 노트시리즈 특허 침해 소송 제기",4,IT과학,0.24743
4072,ynat-v1_train_00628,메 호 바르사 빌바오 두 질,1,스포츠,0.21754
4073,ynat-v1_train_00953,"용산사옥, LG유플러스 8월까지 게시판 구족화 특별전시회 진행",0,생활문화,0.18845
4074,ynat-v1_train_02307,"정보대학 회장, 새로운 교육 혁신 추진",3,사회,0.20578
4075,ynat-v1_train_01042,프로야구 전시경기의 개막과 홈런 포인트에서의 관객들의 흥분.,1,스포츠,0.25233
4076,ynat-v1_train_01456,"유럽 연합, 제재 회피 방안 특별 회의 개최",6,세계,0.23306
4077,ynat-v1_train_01038,"전자파 차단 필름 출시, 스마트폰 사용자들 관심 집중",4,IT과학,0.27108
4078,ynat-v1_train_02395,야구장 암표팔다 적발 기초수급자 타인 인적사항 도용,3,사회,0.19239
4079,ynat-v1_train_01608,"왕실 기도처, 새로운 안식처로 변모",0,생활문화,0.19398
4080,ynat-v1_train_00143,"지소미아 종료 임박, 문재인 대통령 美 압력 속 고민",2,정치,0.27073
4081,1242,아 갑자기 영상 냄새가 나는데...퇴근길 우연히 마주친 수상한 차 따라가봤더니,0,생활문화,0.20569
4082,ynat-v1_train_00180,"삼성전자, 갤럭시 S8 퀀텀 패키지 출시...5천대 한정 판매",4,IT과학,0.2696
4083,ynat-v1_train_02609,美국무부 北미사일 발사 경고: 자강하지 않으면 전 세계에 위협이 될 것,6,세계,0.21314
4084,ynat-v1_train_00166,"삼성, 갤럭시 A9로 세계 최초 후면 사 Quad 카메라 선보임",4,IT과학,0.25721
4085,ynat-v1_train_01468,"LGU+, 통신요금 인상으로 고금리 적금 출시",5,경제,0.25375
4086,ynat-v1_train_02676,"도자와 고전의 만남, 영화적인 인상의 마스터.",0,생활문화,0.23424
4087,ynat-v1_train_00683,정부는 첫 홈런을 친 선수에게 2억 원을 지급한다.,1,스포츠,0.22645
4088,ynat-v1_train_00243,자베스 여 정치권에 트 타협 촉구,6,세계,0.21313
4089,ynat-v1_train_02228,성장률 쇼크에 증권가 연간 성장률 전망치 로 하향,5,경제,0.22774
4090,ynat-v1_train_01735,"기초연구 지원 확대, 국내 과학 발전 위한 필수",3,사회,0.17094
4091,28,모바일 컴퓨팅 미래는...서울서 국제학회 ACM 컨퍼런스 모비시스 개막,4,IT과학,0.24367
4092,1239,그리고 2018 UEFA 챔피언스리그 4강 마드리드 더비 드디어 성사...레알 vs 아틀레티코 FC 마드리드,1,스포츠,0.21473
4093,ynat-v1_train_02731,남중국해의 군사적 긴장은 세계 안보에 새로운 도전을 제기하고 있다.,6,세계,0.23057
4094,ynat-v1_train_01858,"코로나 대비, 넷플릭스 한국 드라마·영화 제작",4,IT과학,0.21777
4095,ynat-v1_train_01701,"LG전자, '스마트 3중 필터' 공기청정기 출시",4,IT과학,0.24366
4096,ynat-v1_train_00486,포스트 | 노인 읽기 수리 자원봉사 활동,3,사회,0.19571
4097,ynat-v1_train_01016,오바마 대통령은 대규모 적자를 발표했습니다. 6천210억 달러의 누적적자를 발표했습니다.,6,세계,0.20488
4098,ynat-v1_train_01430,"ELS 상반기 상장, 거래소 안정성·환금성 강화",5,경제,0.23938
4099,ynat-v1_train_00484,"6연승, 시즌 최고 승률인 다조.",1,스포츠,0.29484
4100,ynat-v1_train_02048,카페에서 8시 통신보좌관이 회의를 위해 네 번째 네트워크로 '오'를 입력,4,IT과학,0.22426
4101,345,"한전 상임 감사위원에 이성한 전 경찰청장, 그리고 조전혁 전 의원",3,사회,0.20892
4102,ynat-v1_train_02657,"에콰도르, 강진 재건 위해 조 천억 지원필요",6,세계,0.1909
4103,ynat-v1_train_02678,"구상에 혁신 더해진 2해, L화길의 새로운 시작",0,생활문화,0.18929
4104,ynat-v1_train_02577,랜섬웨어 피해 확산과 정부의 비상대응 시스템 운영.,3,사회,0.20653
4105,ynat-v1_train_01264,세계가 LG유플러스 황현식 사장 취임에 관심을 기울이고 있다.,0,생활문화,0.18333
4106,ynat-v1_train_00716,이라크 반정부 시위 사망자 여명으로 늘어종합,6,세계,0.20784
4107,1351,외국인에게 꼭 할 말만 하세요 한컴 이어폰형 통역기 개발 내년 MWC서 첫선,4,IT과학,0.25531
4108,ynat-v1_train_01506,이란 이라크 수괴 사망 정보 확보종합,6,세계,0.2127
4109,ynat-v1_train_02777,금강 따라 시간여행 떠나요 공주 석장리 구석기 축제 개막,0,생활문화,0.21713
4110,ynat-v1_train_01903,김현미 장관이 송철호 울산시장의 연설을 경청하고 있다.,2,정치,0.22562
4111,ynat-v1_train_02454,주말 여행 충청권 달콤한 포도에 견우 직녀의 사랑까지,0,생활문화,0.2147
4112,ynat-v1_train_00760,J 병호의 KBO리그 복귀로 팬들의 기대가 높아졌다.,1,스포츠,0.25031
4113,ynat-v1_train_02405,페루 대통령의 총선거 제안 발표... 정치적 긴장 상승.,6,세계,0.24067
4114,ynat-v1_train_02619,알카에다의 주요 인물을 제거하기 위한 작전이 인도계 미국인 연합군의 성공입니다.,6,세계,0.18665
4115,ynat-v1_train_00293,"문재인 대통령, 사망자 최소화 위해 만전 기세",2,정치,0.26703
4116,ynat-v1_train_01863,"화웨이, 해외 시장 공략... 글로벌 페이 시장 선점 위한 경쟁 백열",4,IT과학,0.24429
4117,1442,박근혜 대통령 에어포스원 탄 채 오바마와 만나 약 15분간 북핵 대응 관련 긴급 통화,2,정치,0.25986
4118,ynat-v1_train_02588,"두산건설, 3천200억원 상당 도로·주택 공사 프로젝트 확보",5,경제,0.18815
4119,925,오늘 오전 남북 체육회담...2032년 올림픽 공동 개최 논의,2,정치,0.24977
4120,ynat-v1_train_00382,"박 대통령, 국회 연설서 북한과 핵 대화 '제로' 선언",2,정치,0.27399
4121,1820,기가레인 주식회사 보통주 주당 1주 무상증자 결정,5,경제,0.18489
4122,ynat-v1_train_00677,"신한은행 여자농구, 역대 최저득점 신기록",1,스포츠,0.2211
4123,ynat-v1_train_00095,"흥국운용, 천억원 중순위 인수금융펀드 최종 결성",5,경제,0.21496
4124,ynat-v1_train_00329,"김정은, 과학기술 발전 위해 평양에 새로운 연구 단지 조성 명령",2,정치,0.23848
4125,ynat-v1_train_00539,어린이집 화재로 2-3세 어린이 4명이 숨진다.,3,사회,0.16829
4126,ynat-v1_train_00634,근로자휴가지원사업 참여 명 강릉컬링센터 바다부채길 관광,3,사회,0.1734
4127,ynat-v1_train_02618,"청소년 계도 프로그램 시작, 학교 내 괴롭힘 근절 기대",3,사회,0.21515
4128,ynat-v1_train_00692,"美 법무장관, 페이스북 메시지 서비스 암호 해독 요구",6,세계,0.2187
4129,ynat-v1_train_01333,한국 게임 산업 5주년을 축하하기 위해 2조 원의 매출을 기록했다.,5,경제,0.21843
4130,ynat-v1_train_02519,정규직 전환에 대한 논란과 비정규직의 불만.,3,사회,0.21869
4131,18,LG G8 씽큐 오늘 15일부터 예판...디스플레이 배터리 1회 무상교체 혜택,4,IT과학,0.25284
4132,ynat-v1_train_01659,"보험사, 주택담보대출 증가로 대출잔액 238조원",5,경제,0.2142
4133,ynat-v1_train_00021,KIA 수단 팬 께하는 호 족 한마 최,1,스포츠,0.23402
4134,ynat-v1_train_00629,"잭슨, MLB 역대 최다 유니폼 착용 목표 달성 임박",1,스포츠,0.22728
4135,ynat-v1_train_01075,"골목상권, 이정현 정치적 침해에 경각심",2,정치,0.2251
4136,ynat-v1_train_00840,"혁신적인 음악 장르의 대중화, clZ.",0,생활문화,0.21519
4137,ynat-v1_train_02405,"에루 대통령 후보 페드로 에스코바르, 일반 선거 제안",6,세계,0.19112
4138,ynat-v1_train_01641,"전통 가족 가치 강조 이탈리아 회의, 시대착오적 논란",6,세계,0.19309
4139,ynat-v1_train_01414,삼성전자가 새 버전 출시로 업무 효율을 극대화한다.,4,IT과학,0.30155
4140,ynat-v1_train_02704,자 삼성생 저축은 에 완승 연패 탈출,1,스포츠,0.25052
4141,504,제주 전 학교 등교 중지 내년 1월 2 3일까지 기간 연장...원격수업 시행,3,사회,0.19571
4142,ynat-v1_train_00537,"유엔, 전쟁으로 1일간 민간인 100명 이상 사망",6,세계,0.21189
4143,ynat-v1_train_00524,"유벤투스, 연속 승리로 리그 선두 굳히기...4강 진출 전망 밝아",1,스포츠,0.26005
4144,ynat-v1_train_00159,마크롱 대통령과 G7 정상들이 G7 정상회의에서 기후 변화 대응을 촉구한다.,6,세계,0.23485
4145,ynat-v1_train_00827,시진핑 주석의 이탈리아 방문은 양국의 경제 협력을 강화할 것이다.,6,세계,0.19717
4146,ynat-v1_train_00954,류현진이 변했다 콜로라도전 앞두고 또 불펜 투구,1,스포츠,0.24611
4147,ynat-v1_train_02531,페르시아만의 해군력을 강화하려는 시도와 IS... 운송 및 군사 전략의 비상 상황,6,세계,0.2257
4148,ynat-v1_train_00978,"의사 신간 논란, 가짜 건강상식 주장",0,생활문화,0.18151
4149,ynat-v1_train_02662,"성 추문 연루 박재동 교수, 교육계 충격",3,사회,0.21088
4150,ynat-v1_train_01568,전북대학교-전주대학교-평화구역 사이의 신규 버스 노선 7개로 지역 교통 혁신을 이끌고 있다.,3,사회,0.16656
4151,ynat-v1_train_01606,"삼성전자, '조인트벤처스' 인수 추진 시작",5,경제,0.23864
4152,ynat-v1_train_02281,"베로나 이승우, 대표팀 승선 응원하는 희망 나침반",1,스포츠,0.23901
4153,ynat-v1_train_01382,"이녹스, 지난 분기에 영업이익 급감",5,경제,0.20534
4154,ynat-v1_train_01319,"원화가 달러 대비 5원 하락, G-나라 주요 지표와의 상관관계 분석",5,경제,0.19603
4155,ynat-v1_train_01550,인간 vs 인공지능 퀴즈 대결: 지능의 한계는?,4,IT과학,0.20893
4156,ynat-v1_train_00736,"문재인 대통령 지지도, 74%로 한주 만에 3%P 상승",2,정치,0.23152
4157,1951,문 대통령 대한민국의 이름으로 문재인 당신을 영원히 기억합니다,2,정치,0.22854
4158,ynat-v1_train_01755,"주유소 가격 지표, 국제유가 상승세 속 걱정",5,경제,0.21609
4159,ynat-v1_train_01625,"북한, '화염과 분노' 미국에 상종가 조치 필수",2,정치,0.21788
4160,ynat-v1_train_00398,영어 운전면허증 발급이 확대됨에 따라 정부는 글로벌 이동성을 강화했다.,3,사회,0.17159
4161,ynat-v1_train_02185,삼성카드 송금업체 토스와 제휴...제휴 카드 출시,5,경제,0.21998
4162,ynat-v1_train_00683,홈런킹 윤호영이 무릎 수술 후 첫 경기에 복귀한다.,1,스포츠,0.24141
4163,ynat-v1_train_02289,"정보보안 전문 업체 곳, 게시판 시장 진출",3,사회,0.19045
4164,ynat-v1_train_02488,패러디를 통해 이 시대를 보는 정끝별 시인,0,생활문화,0.20227
4165,ynat-v1_train_00409,완벽 수비 두산 롯데 완파하고 승 고지 선착,1,스포츠,0.25049
4166,ynat-v1_train_00430,"총선 준비의 어려움, 선거 캠페인 일정의 네 가지 불확실성... 정치적 긴장이 높아지고 있다.",2,정치,0.26506
4167,ynat-v1_train_01203,"대통령, 워싱턴 방문 중 정책 발표...재정 개혁안 주목",2,정치,0.26922
4168,163,교보문고 베스트셀러 가벼운 에세이류 강세 계속,0,생활문화,0.18655
4169,ynat-v1_train_00157,학교 식당 천막 설치 논란에 대한 최종 판결.,3,사회,0.20856
4170,ynat-v1_train_01044,"아마존 ""자율주행 차량 시장 진출"" 현대자동차와 협력",4,IT과학,0.23646
4171,ynat-v1_train_01448,랜섬웨어 정부 진입 제한 완화를 위한 움직임,5,경제,0.19626
4172,ynat-v1_train_02122,"박근혜 대통령, 북핵 문제 담화문 전달…경제 법안 처리도 당부",2,정치,0.28127
4173,ynat-v1_train_02467,대전시 내년 생 임 급 만 원으로 정,3,사회,0.17206
4174,ynat-v1_train_00532,일본은 외교 협상을 통해 D국과의 안보 협력을 강화할 방안을 모색하고 있다.,6,세계,0.21472
4175,ynat-v1_train_00761,美이란 제재 제 직전 감 교환 자 함 합 보,6,세계,0.24688
4176,ynat-v1_train_00112,與비박계 내일 당...개혁보수신당 당추진위 출범,2,정치,0.24769
4177,ynat-v1_train_02526,"환율 변동에도 안정적인 금융 서비스, LGU+ 고금리 적금 출시",5,경제,0.24212
4178,ynat-v1_train_00910,"5기 방송통신위원회, 정치적 영향력 벗어나 독립성 강화 필요",3,사회,0.16413
4179,ynat-v1_train_00683,코치 GD는 새로운 축구 리그의 7개국 투어를 통해 팬들과 소통합니다.,1,스포츠,0.23533
4180,1790,우리금융지주 한국거래소 코스닥 신규 종목 상장,5,경제,0.21774
4181,ynat-v1_train_02055,"대통령, 여야 주요 인사들 지방선거 사전투표 참여",2,정치,0.26548
4182,ynat-v1_train_02317,"주택도시공사, 신용회복지원자 전세특례보증 확대",5,경제,0.22113
4183,ynat-v1_train_02326,"제주, 역사와 문화가 살아있는 산지천 축제 열려",0,생활문화,0.19469
4184,ynat-v1_train_01801,"바른미래당, 폭로와 논란 속 내부 갈등 심화",2,정치,0.23832
4185,ynat-v1_train_01032,"고대영, KBS 사장 해임에 불복 소송 결과 '패소'",3,사회,0.16662
4186,ynat-v1_train_00756,국 사개혁 명분 정권 맛 맞 인적 이 안돼,2,정치,0.23765
4187,ynat-v1_train_02209,"카카오, 로봇모듈 모바일게임 기업에 집중 투자",5,경제,0.20387
4188,ynat-v1_train_02769,"두산밥캣, 맥스 컨트롤 혁신제품 '골드' 수상",4,IT과학,0.23907
4189,ynat-v1_train_02517,아이폰 X의 수요와 공급이 일주일 앞당겨질 것이다.,4,IT과학,0.2493
4190,ynat-v1_train_01518,"전주한옥마을, 빅데이터 분석으로 '최고 관광지' 선정",0,생활문화,0.18954
4191,ynat-v1_train_00532,아베 총리 만난 국 국 칙 위협 주장 합,6,세계,0.23196
4192,1295,새누리당 갈등 폭발한 상임전국위·전국위는 대체 어떤 곳 기구,2,정치,0.22734
4193,ynat-v1_train_00124,문재인 정부와 민간에서 2동 7주택을 철거하라는 명령에 대한 논란이 계속된다.,2,정치,0.24919
4194,ynat-v1_train_02519,"비정규직과 정규직의 임금 격차, 사회적 갈등 심화",3,사회,0.20418
4195,ynat-v1_train_01073,"강원 전교조, 전자문서 도입에 반발...원스트라이크 아웃 제도 논란",3,사회,0.22168
4196,ynat-v1_train_02327,국회진흥 기본법을 포기하고 5박 9일로 일정을 잡는다.,2,정치,0.24705
4197,ynat-v1_train_02493,"개인투자자 '개미'들, 소액 주식 투자로 시장에서 큰 역할",5,경제,0.20498
4198,ynat-v1_train_00061,"대한항공, 우리카드꺾고 연장 칼텍스 라운드 전승",1,스포츠,0.23462
4199,1819,구글홈 한번 써보니 참 똑똑하긴 한데...막상 필요한 서비스는 별로 부족,4,IT과학,0.22209
4200,764,유튜브 영상 인도네시아 경찰 강도 2m 넘는 구렁이로 위협 심문...거짓말 하면 물린다,6,세계,0.20872
4201,ynat-v1_train_01873,"LG전자 스마트폰 사업, 10분기 적자…3분기 영업손실 규모 커져",5,경제,0.22832
4202,920,올림픽 박근혜 대통령 금메달 우리 선수단 선전 기원,1,스포츠,0.20816
4203,ynat-v1_train_00184,SK 농구팀은 리엠스의 가입으로 힘을 강화했다.,1,스포츠,0.2401
4204,ynat-v1_train_00754,"미, 북한 핵실험 묵인… 전략적 인내에 대한 논란",6,세계,0.24379
4205,ynat-v1_train_02744,혁신적인 미술관 52층에서 문화와 예술의 융합을 경험하세요.,0,생활문화,0.19071
4206,ynat-v1_train_02459,"페이스북, 매출 성장에도 불투명 미래 우려 속 주가 하락",5,경제,0.20967
4207,ynat-v1_train_00711,심청은 완주의 본섬에 도착하여 축제에 참석한다.,0,생활문화,0.18918
4208,ynat-v1_train_02495,"정부, '공공기관 혁신' 전 부처 점검 중...北 사이버 공격 첫 4건 제2종 경보 발령(2보)",2,정치,0.25694
4209,907,SKT 오늘 전 세계 최초 5G 가입자 100만 명 돌파,4,IT과학,0.26386
4210,ynat-v1_train_00031,세계 KOTRA 올 무역인 1천55명 배출한,3,사회,0.16453
4211,ynat-v1_train_01708,북은 ‘주류에서 이탈한 북한 이탈 주민’에 대한 즉각적인 대응을 요구한다.,2,정치,0.23416
4212,416,직접 보고 들으며 즐기는 시...찾아가는 시문학 공연,0,생활문화,0.22408
4213,785,KT 배터리 절감 기술로 갤럭시 S9 LTE 대비 최대 55% 더 쓴다,4,IT과학,0.27269
4214,ynat-v1_train_00394,이스라엘 군대는 시리아 국경에서 순찰을 강화하고... 북한 제2호의 발사 후.,6,세계,0.22281
4215,ynat-v1_train_01430,"상장 안정성 향상, 거래소 상반기 환금성 높임",5,경제,0.25678
4216,ynat-v1_train_00564,우자스와 XLB는 폭행 혐의로 경찰 수사를 받고 있습니다.,1,스포츠,0.21006
4217,ynat-v1_train_00543,"북Z 해넘이, 구z 사이에서 장관 연출...관광객 발길 이어져",0,생활문화,0.23763
4218,ynat-v1_train_00227,"3차 추경 사업, 청년 디지털 일자리 채용률 부진한 11% 기록",3,사회,0.18142
4219,ynat-v1_train_01103,"황희찬, 월드컵 무대에서 명성 날리며 빅클럽 이적 기회 마련",1,스포츠,0.2381
4220,ynat-v1_train_00752,"5G 기술, 올림픽 준비 완료...세계적인 통신 혁신 눈앞에",4,IT과학,0.27439
4221,1936,스카이스캐너 제공 올해 초 설 연휴 가족 단위 해외여행객 증가,5,경제,0.19107
4222,ynat-v1_train_00215,"인기 있는 전시회, 주말 방문객의 급증... 문화의 힘을 다시 한 번 증명합니다.",0,생활문화,0.25299
4223,ynat-v1_train_02098,"LGU+, 2대차 전기차 리세이6 공개...3천400달러 보조금 지원",5,경제,0.21447
4224,ynat-v1_train_02368,"한국노총 주 4일제 일자리 논의, 주노동자들 의견 수렴 중",3,사회,0.21657
4225,496,프로야구선수협 2군 및 구단 저연봉 선수 재활 장비 무상 지원,1,스포츠,0.21119
4226,ynat-v1_train_01158,베일에 싸인 탑형 로봇 2호 평창 성화 점화 첫 시도,4,IT과학,0.21824
4227,ynat-v1_train_00578,"집권 정당, 집권 정당, 집권 정당을 조사하라.",2,정치,0.25053
4228,1881,3년 반 만에 1부리그 다시 뛴다...경남FC 승리 다짐 화이팅 출정식,1,스포츠,0.24355
4229,ynat-v1_train_00580,"푸틴, 시민 안전 강화 위해 테러 방지법 5회 개정 서명",6,세계,0.2183
4230,ynat-v1_train_00622,연농의 대표팀으로 새로운 치앙게의 역사를 써낼 준비가 되어 있다.,1,스포츠,0.22034
4231,ynat-v1_train_02526,환율 변동에도 불구하고 안정된 금융서비스와 LGU+ 고금리 저축금이 출시된다.,5,경제,0.24329
4232,ynat-v1_train_00738,"문대통령, 북미 대화 재개 강조...평화협정과 북미수교 확대 추진",2,정치,0.27098
4233,ynat-v1_train_02461,"아베, 개헌 논의 안 해도 좋을까 선거대책 검토",6,세계,0.20699
4234,2182,친박계 일부 의원들 광화문 촛불집회 날 맞춰 충북 제천 단양서 골프 회동종합,2,정치,0.23927
4235,814,中 만리장성 지키자...드론·위성 통해 北 밀착 감시,6,세계,0.21737
4236,365,"여자배구 1순위 선수 디우프, KGC 인삼공사 순위 끌어올리겠다",1,스포츠,0.22006
4237,ynat-v1_train_01816,"LGU+, 통신요금 인상에도 고금리 적금 출시로 고객 유치",5,경제,0.24814
4238,ynat-v1_train_00236,"교육계, 학교폭력 엄벌 요구 확산...학생들 목소리에 귀 기울이다",3,사회,0.23489
4239,ynat-v1_train_00888,삼성페이가 1위 모바일 결제 서비스로 입지를 굳히고 있다.,5,경제,0.20886
4240,ynat-v1_train_00253,"중동 문제 회의, 폴란드서 이란 공격 주장 美와 여개국 참석",6,세계,0.26382
4241,ynat-v1_train_02620,"류현진, 과거처럼 심각한 부상 걱정...안전 확보 위해 교체",1,스포츠,0.24641
4242,ynat-v1_train_01366,한국 최대 5대 재벌이 세계 시장에서 지배력을 강화하고 있다.,0,생활문화,0.18049
4243,ynat-v1_train_01267,"특검, 靑 시선에 모든 후보가 등장",2,정치,0.26523
4244,ynat-v1_train_01795,"군부 압박 속 수단 야권, 대규모 파업으로 저항 지속",6,세계,0.21855
4245,ynat-v1_train_00057,문재인 대통령과 김정은 위원장과의 회담 조기 종료 선언.,2,정치,0.27321
4246,ynat-v1_train_02706,몸무게 보너스 부동산 지분 인센티브 재미있는 계약 조건,5,경제,0.20933
4247,ynat-v1_train_01238,바 셀로나 으 국왕컵 강 안 연패 전,1,스포츠,0.22985
4248,ynat-v1_train_01670,"경남, 기후변화에 대응하는 환경교육 확대",3,사회,0.18265
4249,ynat-v1_train_01295,1조 원에 달하는 대규모 프로젝트 계약을 체결한 인도네시아.,6,세계,0.1978
4250,418,아시안게임 2연패 노리던 한국 여자 남자농구 이란에 막혀...,1,스포츠,0.21989
4251,2026,국제유가 사흘만에 반등...WTI 이번주 2.2% 까지 상승 하락,5,경제,0.21145
4252,ynat-v1_train_00785,지난달 분양 천 채 개월 연속 소세,5,경제,0.19156
4253,ynat-v1_train_01049,"정부는 ""주택 시장 안정""을 위해 민간 주택 매매 가격의 상한선(입력 사건)을 시행하고 있다.",5,경제,0.20089
4254,ynat-v1_train_02558,류현진 탈삼진 쇼에 이어 이번엔 세 번째 이닝 이상 투구,1,스포츠,0.24807
4255,ynat-v1_train_00434,"에버턴, 루카쿠 골왕 달성, 2억 원 인센티브 지급 발표.",1,스포츠,0.24519
4256,1913,주말에 여행 나들이 많이 가기 좋은 호남권 산정상의 물 가득 든 철쭉의 막바지 그 화려한 향연 자태,0,생활문화,0.21152
4257,ynat-v1_train_01331,"美 언론, 트럼프에 맞서 북과 차별화하며 자유와 책임 논란",6,세계,0.20924
4258,ynat-v1_train_00680,"페이스북, 사용자 읽는 시간 기반 뉴스피드 순위 적용...낚시기사에 영향",4,IT과학,0.20342
4259,ynat-v1_train_00851,"프로축구 스타 정대영, 박은진과 함께 아시아 무대 도전",1,스포츠,0.23412
4260,ynat-v1_train_00495,올림픽시티 리버사이드 4억원 투자...아스널 20년만에 리그 우승 좌절,1,스포츠,0.23189
4261,ynat-v1_train_00578,"민주당, 성추문 논란으로 내부 갈등 심화",2,정치,0.24539
4262,ynat-v1_train_02407,"이란, 탄도미사일 개발 시한 이치 없어",6,세계,0.22789
4263,ynat-v1_train_01281,"우리은행, 우리WON뱅킹 통해 경매·공매 정보 접근",5,경제,0.20054
4264,ynat-v1_train_01386,미세먼지 해결을 위한 한일 몽골 공동 연구팀이 출범한다.,3,사회,0.18663
4265,ynat-v1_train_00485,"프로축구 선수들, 여름 이적 시장서 활약 예고...팬들 기대감 고조",1,스포츠,0.25751
4266,ynat-v1_train_01759,"승우씨, 코로나로 완쾌 후 계약",1,스포츠,0.20806
4267,ynat-v1_train_00697,"SK 삼성, 프로농구에서 한라봉 제압하며 공동 3위",1,스포츠,0.22455
4268,2043,게시판 MBC 신입사원 공채 아나운서 공개채용,3,사회,0.19653
4269,ynat-v1_train_01956,"초미세 먼지 경보 발령, 시민들 건강 위협",0,생활문화,0.20463
4270,ynat-v1_train_01387,교육부가 대학생과 고등학생의 수업 거부율 5% 조치를 발표한다.,3,사회,0.22044
4271,ynat-v1_train_00548,중국-사우디아라비아 문제를 재부상시키는 것... 국방 정책의 변화를 예측합니다.,6,세계,0.23427
4272,ynat-v1_train_02332,"국내 2개 기업에 대한 랜섬웨어 공격으로 발생한 피해... 전문가들은 ""대응 후는 중요하다""고 말한다.",4,IT과학,0.20478
4273,ynat-v1_train_02181,"3명의 의심 환자가 귀 치료를 받았고, 2명의 학생이 코로나19 검사를 받았다.",3,사회,0.17963
4274,2071,오늘 충북 영하권 추위...낮 최고 기온 3~5도,0,생활문화,0.19724
4275,ynat-v1_train_02534,"카카오엔터프라이즈, 국내 기업 대상 플랫폼 선보여",4,IT과학,0.22994
4276,660,웨어러블 로봇과 드론을 함께 이용한 이색 퍼포먼스 로봇나무,4,IT과학,0.22405
4277,ynat-v1_train_00649,MWC 스키 점프 이벤트 '디지털 혁신',4,IT과학,0.23434
4278,ynat-v1_train_02017,"NH농협은행, 3분기 영업이익 23억원 흑자 달성",5,경제,0.19251
4279,ynat-v1_train_00502,"정치권, 선거 여론조사 유출 논란에 휩싸여...신뢰성 시험대",2,정치,0.24243
4280,ynat-v1_train_00361,"삼성전자, 주총서 첫발 내딛고 미래 도약",5,경제,0.22416
4281,ynat-v1_train_01534,"美, 트럼프 중국 거래 원하더라도 이란 체제 전환 요구 유지",6,세계,0.24119
4282,ynat-v1_train_01694,주말 여행 호남권 산정상 물 들인 철쭉의 막바지 화려한 자태,0,생활문화,0.22419
4283,ynat-v1_train_01650,문재인 온 팬들이 붙었고 6명이 태업했으며 4명이 사임했다.,1,스포츠,0.20911
4284,ynat-v1_train_02521,농구계의 패러다임 전환: 왕조의 재편과 선수들의 도전,1,스포츠,0.24017
4285,ynat-v1_train_00470,애플 올 9월 iOS 1.3 출시 예정,4,IT과학,0.22334
4286,ynat-v1_train_02437,이스라엘과 팔레스타인의 갈등이 악화되고 국제사회의 긴장이 고조되고 있다.,6,세계,0.25283
4287,ynat-v1_train_02372,미국과 중국은 서로의 인권 침해를 비판합니다... 글로벌 인권 논쟁이 격화됩니다.,6,세계,0.25336
4288,1972,센터 양효진 우리 팀 꼭 져서 오늘 이겨야 한다고 다짐하면서 훈련 중,1,스포츠,0.26393
4289,ynat-v1_train_02711,"신동빈, 경영복귀 첫 날 적극적 투자 통해 국가경제 부양",5,경제,0.21526
4290,1437,11월 주식 신규 발행액 기준 전월비 약 60% 증가...IPO(기업공개) 및 유상증자 비중 증가,5,경제,0.23452
4291,ynat-v1_train_00792,대법 영원무역 비판기사 한겨레 정정보도 손배 책임없다,3,사회,0.19776
4292,ynat-v1_train_00387,코리아둘레길 남해안길 남파랑길로 불러주세요,0,생활문화,0.20543
4293,ynat-v1_train_01545,"남북 정상, 평양정상회담 휴식 장소로 이동",2,정치,0.24817
4294,ynat-v1_train_02022,"국제 유가 상승, 소비자 물가에 큰 영향 미치다",5,경제,0.20747
4295,ynat-v1_train_02653,2·10 독립 100주년...도쿄·서울 기념식 거행종합,3,사회,0.17467
4296,135,KT 연말연시 맞아 네트워크 보안 특별대책 마련,4,IT과학,0.23368
4297,ynat-v1_train_01158,베일 싸인 탑 형 로봇 평창 성화 고 첫,4,IT과학,0.22437
4298,ynat-v1_train_00110,삼성전자가 AI 기반 업무 효율 향상 신규 버전을 공개한다.,4,IT과학,0.29287
4299,ynat-v1_train_02509,일본에서 택시 운전사와 승객을 살해한 혐의로 체포되었습니다... 충격적인 사건,6,세계,0.19101
4300,ynat-v1_train_01713,"이채원 부사장, 주식 매수 재촉은 급할필요없다",5,경제,0.20884
4301,1378,KAIST 교수 온도따라 색깔 변하는 스마트 입자 개발,4,IT과학,0.24254
4302,ynat-v1_train_01928,과학기술정보통신부 여름 캠프 개최,4,IT과학,0.21436
4303,ynat-v1_train_02059,카카오프렌즈 스토어 국제 배송 시작,4,IT과학,0.2159
4304,ynat-v1_train_01028,"김승규 이에 이어 AC 벤자와와 4년 계약... 오 세진 CEO, ""디지털 트랜스포메이션 가속화""",1,스포츠,0.22824
