,index,ID,text,target,target_name,source,similarity,predicted_value
1193,5371,ynat-v1_train_01239,"화웨이, AI 기반으로 사용자 경험 개선한 프리미엄 스마트폰 출시",5,경제,noisy,0.25409,4
1194,5368,ynat-v1_train_01239,삼성이 AI를 기반으로 업무 효율성을 극대화한 새로운 버전의 스마트폰을 출시한다.,5,경제,noisy,0.24607,4
1195,5368,ynat-v1_train_01239,"소니, AI 적용 디지털 카메라 라인업 확대 발표",5,경제,noisy,0.24607,4
1196,5368,ynat-v1_train_01239,"LG, AI 기술로 생활가전 혁신적 변화 발표",5,경제,noisy,0.24607,4
1197,5368,ynat-v1_train_01239,"애플, AI 탑재 스마트워치 새 버전 공개",5,경제,noisy,0.24607,4
1198,5368,ynat-v1_train_01239,"화웨이, AI 기반 태블릿 출시로 소비자 편의성 증대",5,경제,noisy,0.24607,4
1199,5368,ynat-v1_train_01239,"샤오미, AI 기능 강화한 차세대 노트북 출시",5,경제,noisy,0.24607,4
1200,5416,ynat-v1_train_01249,"AI 기술로 무장한 새로운 방어 전략, 러시아의 군사적 위협 대응",2,정치,noisy,0.21336,6
1201,5416,ynat-v1_train_01249,"중동 지역에서의 세력 균형 변화, 사우디아라비아의 외교 정책 변화",2,정치,noisy,0.21336,6
1202,5421,ynat-v1_train_01249,"미국, 최신 미사일 기술 도입으로 적 방어체계 무력화 모색",2,정치,noisy,0.20078,6
1203,5416,ynat-v1_train_01249,"미래 전쟁의 판도를 바꿀 드론 기술, 프랑스의 대응책 분석",2,정치,noisy,0.21336,6
1204,5421,ynat-v1_train_01249,"미국, 새로운 사이버 방어 전략 발표로 글로벌 안보 강화 나서",2,정치,noisy,0.20078,6
1205,5416,ynat-v1_train_01249,"북극지역 군사력 증강, 캐나다의 국제 안보 전략 재검토",2,정치,noisy,0.21336,6
1206,5421,ynat-v1_train_01249,"미국, 우주 군사 기술 혁신으로 미래 전쟁 대비",2,정치,noisy,0.20078,6
1207,5416,ynat-v1_train_01249,"유럽연합, 사이버 보안 강화 위한 최신 프로토콜 도입",2,정치,noisy,0.21336,6
1208,5421,ynat-v1_train_01249,적의 공격 능력이 강화되고 있는 상황에서 미국의 대응은 점점 더 중요해지고 있다.,2,정치,noisy,0.20078,6
1209,5416,ynat-v1_train_01249,적 세력이 갈수록 공격 능력이 강화되고 있어 미국의 대응이 중요해지고 있다,2,정치,noisy,0.21336,6
1210,5421,ynat-v1_train_01249,"미국, 차세대 정찰 드론 개발로 정보수집 역량 보강",2,정치,noisy,0.20078,6
1211,5421,ynat-v1_train_01249,"미국, 인공지능 기반 첨단 방위 시스템 개발에 박차",2,정치,noisy,0.20078,6
1212,5445,ynat-v1_train_01256,"정부, '자율주행차 도로주행 테스트' 규제 샌드박스 시행(종합)",5,경제,noisy,0.18353,4
1213,5446,ynat-v1_train_01256,"정부, ""자율주행차 도로시험""을 위한 규제샌드박스 시행(종합)",5,경제,noisy,0.18401,4
1214,5445,ynat-v1_train_01256,"자율주행차, 해양 환경 모니터링 프로젝트 착수",5,경제,noisy,0.18353,4
1215,5445,ynat-v1_train_01256,"자율주행 로봇, 대규모 아파트 단지 내부 배송 테스트",5,경제,noisy,0.18353,4
1216,5446,ynat-v1_train_01256,"무인 항공기, 농업 분야 자동화를 위한 시범 운영 개시",5,경제,noisy,0.18401,4
1217,5446,ynat-v1_train_01256,"자율주행 전기차, 친환경 대중교통 혁신 위한 공공 도로 시험 진행",5,경제,noisy,0.18401,4
1218,5446,ynat-v1_train_01256,"차세대 드론, 도심 항공 교통 시스템 시험 중",5,경제,noisy,0.18401,4
1219,5445,ynat-v1_train_01256,"무인 항공기, 도심 상공 시험 비행 성공",5,경제,noisy,0.18353,4
1220,5445,ynat-v1_train_01256,"농업용 드론, 고속도로에서 새로운 물류 혁신 도전",5,경제,noisy,0.18353,4
1221,5445,ynat-v1_train_01256,"자율주행차, 도심 공원에서 첫 시범 운행 시작",5,경제,noisy,0.18353,4
1222,5446,ynat-v1_train_01256,"AI 로봇, 도시 내 무인 청소 서비스 첫 도입",5,경제,noisy,0.18401,4
1223,5446,ynat-v1_train_01256,"자율주행 트럭, 혁신적 물류 혁신 위해 제한된 지역서 시험 운행 시작",5,경제,noisy,0.18401,4
1224,5530,ynat-v1_train_01274,"세계적인 요리사 제이미 올리버, 아프리카 5개국 방문 소식",0,생활문화,noisy,0.18536,1
1225,5531,ynat-v1_train_01274,"세계적인 예술가, 신비로운 도시 투어로 팬들과 소통",0,생활문화,noisy,0.19655,1
1226,5531,ynat-v1_train_01274,"글로벌 패션 브랜드, 아시아 지역 로드쇼로 고객과의 거리 좁히기",0,생활문화,noisy,0.19655,1
1227,5527,ynat-v1_train_01274,"인기 팝 가수 리씨, 아시아 8개국 투어로 팬들과 가까이",0,생활문화,noisy,0.187,1
1228,5531,ynat-v1_train_01274,"국제 영화제, 신작 영화 공개로 영화 팬과의 소통 강화",0,생활문화,noisy,0.19655,1
1229,5530,ynat-v1_train_01274,"인기 게임 스트리머 홍길동, 미국·유럽 투어로 전 세계 시청자와 실시간 소통",0,생활문화,noisy,0.18536,1
1230,5530,ynat-v1_train_01274,아시아 투어로 팬들과 소통 중인 세계적인 아이돌 그룹 BTS,0,생활문화,noisy,0.18536,1
1231,5530,ynat-v1_train_01274,"유명 배우 김민정, 글로벌 영화 축제 참여로 세계 팬들과 만남",0,생활문화,noisy,0.18536,1
1232,5527,ynat-v1_train_01274,"인기 록 밴드 김씨, 유럽 10개 도시에서 콘서트 시리즈 진행",0,생활문화,noisy,0.187,1
1233,5527,ynat-v1_train_01274,"유명 테니스 선수 정씨, 오세아니아 6개국 순회 경기",0,생활문화,noisy,0.187,1
1234,5531,ynat-v1_train_01274,"쉬, 글로벌 투어로 축구 팬들과 거리를 좁히고 있다.",0,생활문화,noisy,0.19655,1
1235,5531,ynat-v1_train_01274,"유명 셰프, 유럽 도시 투어로 미식 팬과의 교감",0,생활문화,noisy,0.19655,1
1236,5530,ynat-v1_train_01274,"국제 요가 페스티벌서 만난 글로벌 요가 마스터들, 각국 팬들과의 특별 워크숍 개최",0,생활문화,noisy,0.18536,1
1237,5527,ynat-v1_train_01274,"세계적 발레리나 김씨, 유럽 5개국에서 단독 공연 개최",0,생활문화,noisy,0.187,1
1238,5527,ynat-v1_train_01274,"저명한 화가 박씨, 북미 7개 도시에서 개인전 개최",0,생활문화,noisy,0.187,1
1239,5531,ynat-v1_train_01274,"글로벌 환경 운동가, 아프리카 자연 보호 투어로 세계와의 연결",0,생활문화,noisy,0.19655,1
1240,5528,ynat-v1_train_01274,"메타버스 플랫폼, 새로운 팬 미팅 장으로 부상",0,생활문화,noisy,0.18842,1
1241,5528,ynat-v1_train_01274,"Xu, 글로벌 투어로 축구 팬들과의 거리 좁히기",0,생활문화,noisy,0.18842,1
1242,5528,ynat-v1_train_01274,"축구 선수의 가상 현실 팬 만남, 혁신적 소통 방식 도입",0,생활문화,noisy,0.18842,1
1243,5528,ynat-v1_train_01274,디지털 콘서트로 축구 스타와 팬들의 가상 만남 성사,0,생활문화,noisy,0.18842,1
1244,5528,ynat-v1_train_01274,"프로 축구 선수의 온라인 팬 페스티벌, 글로벌 참여 폭발",0,생활문화,noisy,0.18842,1
1245,5528,ynat-v1_train_01274,팀즈 앱을 통한 축구 선수와 팬들의 비대면 소통 증가,0,생활문화,noisy,0.18842,1
1246,5527,ynat-v1_train_01274,프로 풋볼 스타 Xu는 6개국 투어에서 팬들과 소통합니다.,0,생활문화,noisy,0.187,1
1247,5530,ynat-v1_train_01274,"프로축구 스타 Xu, 6개국 투어로 팬들과 소통",0,생활문화,noisy,0.18536,1
1248,5669,ynat-v1_train_01301,"구글, AI 기술로 생산성 25% 증대 발표",5,경제,noisy,0.27484,4
1249,5669,ynat-v1_train_01301,"아마존, 혁신적 AI 솔루션 공개로 직원 만족도 상승",5,경제,noisy,0.27484,4
1250,5669,ynat-v1_train_01301,"IBM, AI 도입 후 기업 운영 효율 35% 개선 성취",5,경제,noisy,0.27484,4
1251,5669,ynat-v1_train_01301,"마이크로소프트, AI 기반 업무 자동화로 생산성 극대화 선언",5,경제,noisy,0.27484,4
1252,5669,ynat-v1_train_01301,"애플, AI 혁신으로 작업 프로세스 40% 효율화 기대",5,경제,noisy,0.27484,4
1253,5669,ynat-v1_train_01301,"삼성전자, AI 기반 신제품 공개로 업무 효율 30% 향상",5,경제,noisy,0.27484,4
1254,5674,ynat-v1_train_01302,"국립 미술관, 현대 미술 전시로 방문객 발길 끌어모아",5,경제,noisy,0.18466,4
1255,5674,ynat-v1_train_01302,통 밀려 용 망가지 대 한 리,5,경제,noisy,0.18466,4
1256,5674,ynat-v1_train_01302,"새로운 친환경 자동차, 도심 공기 질 개선에 기여",5,경제,noisy,0.18466,4
1257,5674,ynat-v1_train_01302,"인기 웹툰 작가, 아동 보호법 위반 혐의로 논란",5,경제,noisy,0.18466,4
1258,5674,ynat-v1_train_01302,"최신 IT 기술로 스마트 홈 구현, 생활의 질 상승",5,경제,noisy,0.18466,4
1259,5674,ynat-v1_train_01302,"유명 셰프가 선보인 건강식 레시피, 대중의 큰 호응 얻어",5,경제,noisy,0.18466,4
1260,5874,ynat-v1_train_01355,"국내 ICT업계, LG통 2020년 2조 투자 계획 발표",4,IT과학,noisy,0.2091,5
1261,5874,ynat-v1_train_01355,"핀테크 스타트업, 디지털 금융 혁신 위해 200억 원 투자 유치",4,IT과학,noisy,0.2091,5
1262,5874,ynat-v1_train_01355,"글로벌 제약사, 신약 개발에 5년간 1조 원 투입 약속",4,IT과학,noisy,0.2091,5
1263,5872,ynat-v1_train_01355,LGU+는 2023년 2분기 영업이익 6조 원을 깨뜨린다.,4,IT과학,noisy,0.22322,5
1264,5871,ynat-v1_train_01355,국내 ICT 업계와 LG텔레콤이 2020년 2조 원 규모의 투자 계획을 발표한다.,4,IT과학,noisy,0.22047,5
1265,5869,ynat-v1_train_01355,"LGU+, 2023년 2분기 영업이익 6조원 돌파",4,IT과학,noisy,0.21125,5
1266,5874,ynat-v1_train_01355,"AI 연구기관, 차세대 자율주행 기술 확보 위해 3000억 원 투입",4,IT과학,noisy,0.2091,5
1267,5869,ynat-v1_train_01355,"카카오, 글로벌 시장 확대 위해 유럽 지사 설립 발표",4,IT과학,noisy,0.21125,5
1268,5869,ynat-v1_train_01355,"네이버, AI 혁신 기대하며 신입 개발자 대규모 채용",4,IT과학,noisy,0.21125,5
1269,5869,ynat-v1_train_01355,"삼성전자, 차세대 스마트폰 공개로 프리미엄 시장 공략",4,IT과학,noisy,0.21125,5
1270,5869,ynat-v1_train_01355,"현대자동차, 전기차 신모델 출시로 하반기 판매 실적 증가세 이어가",4,IT과학,noisy,0.21125,5
1271,5871,ynat-v1_train_01355,"세계적 통신 기업, 차세대 5G 네트워크에 1억 달러 투자",4,IT과학,noisy,0.22047,5
1272,5871,ynat-v1_train_01355,"글로벌 IT 기업, AI 연구에 1조 엔 투입 결정",4,IT과학,noisy,0.22047,5
1273,5871,ynat-v1_train_01355,"유럽 연합, 디지털 혁신 위해 50억 유로 자금 확보",4,IT과학,noisy,0.22047,5
1274,5871,ynat-v1_train_01355,"혁신적 반도체 제조사, 차세대 기술 개발에 700억 투자",4,IT과학,noisy,0.22047,5
1275,5869,ynat-v1_train_01355,"SK하이닉스, 메모리 반도체 가격 상승에 힘입어 매출 기록 경신",4,IT과학,noisy,0.21125,5
1276,5872,ynat-v1_train_01355,"네이버, 사상 최대 실적 경신",4,IT과학,noisy,0.22322,5
1277,5872,ynat-v1_train_01355,"카카오, 분기 매출 1조 돌파",4,IT과학,noisy,0.22322,5
1278,5872,ynat-v1_train_01355,"삼성전자, 세 분기 연속 순이익 15조 돌파",4,IT과학,noisy,0.22322,5
1279,5872,ynat-v1_train_01355,"현대자동차, 2023년 상반기 매출 80조 달성",4,IT과학,noisy,0.22322,5
1280,5872,ynat-v1_train_01355,"SK하이닉스, 순이익 20% 증가하며 사상 최고 기록",4,IT과학,noisy,0.22322,5
1281,5874,ynat-v1_train_01355,"수퍼컴퓨터 개발 업계, 일본서 역대 최대 투자 발표",4,IT과학,noisy,0.2091,5
1282,5871,ynat-v1_train_01355,"아시아 최대 전자상거래 기업, 우주 탐사 프로젝트에 3000억 원 할당",4,IT과학,noisy,0.22047,5
1283,5874,ynat-v1_train_01355,"유럽 자동차 제조사, 전기차 생산 위해 150억 유로 투입 계획",4,IT과학,noisy,0.2091,5
1284,5890,ynat-v1_train_01359,전통 의상 착용 고객에게 한강 유람선 가격 인하 행사,3,사회,not_noisy,0.17088,0
1285,5890,ynat-v1_train_01359,영산강 관광 활성화 위해 전통문화 연계 프로모션 실시,3,사회,not_noisy,0.17088,0
1286,5890,ynat-v1_train_01359,문화유산 체험자 대상으로 강변 유람선 특별 할인 제공,3,사회,not_noisy,0.17088,0
1287,5890,ynat-v1_train_01359,"지역 전통복장 착용 시, 강변 레저 활동 요금 감면",3,사회,not_noisy,0.17088,0
1288,5890,ynat-v1_train_01359,한복 입고 영산강 황포돛배 타면 요금 할인,3,사회,not_noisy,0.17088,0
1289,5890,ynat-v1_train_01359,"문화 축제 참여자, 황포돛배 요금 30% 할인 혜택",3,사회,not_noisy,0.17088,0
1290,5900,ynat-v1_train_01361,"정부, '이산가족 상봉' 새 방안 모색 중",6,세계,noisy,0.19998,2
1291,5900,ynat-v1_train_01361,"아프리카 연합, 정보통신기술을 통한 경제 발전 전략 수립 중",6,세계,noisy,0.19998,2
1292,5900,ynat-v1_train_01361,"남미 국가들, 사회 복지 시스템 강화 방안 착수",6,세계,noisy,0.19998,2
1293,5900,ynat-v1_train_01361,"아시아 항공 업계, 지속 가능한 에너지 전환 방안 논의 중",6,세계,noisy,0.19998,2
1294,5900,ynat-v1_train_01361,"국제 연합, 환경 보호를 위한 글로벌 협력 방안 발표",6,세계,noisy,0.19998,2
1295,5900,ynat-v1_train_01361,"유럽 각국, 다문화 정책으로 인구 문제 해결 모색",6,세계,noisy,0.19998,2
1296,5909,ynat-v1_train_01364,"친환경 음료, 환경 보호에 기여하며 인기 상승",3,사회,noisy,0.16163,5
1297,5909,ynat-v1_train_01364,"글로벌 음료 대회, 한국 선수 우승",3,사회,noisy,0.16163,5
1298,5909,ynat-v1_train_01364,"신제품 음료 출시, 시장 점유율 20% 돌파",3,사회,noisy,0.16163,5
1299,5909,ynat-v1_train_01364,가지 음 료 상 개 최대 개 확,3,사회,noisy,0.16163,5
1300,5909,ynat-v1_train_01364,"건강음료 트렌드, 천연 재료 사용 증가",3,사회,noisy,0.16163,5
1301,5909,ynat-v1_train_01364,"세계적 음료 브랜드, 새로운 캠페인 시작",3,사회,noisy,0.16163,5
1302,5945,ynat-v1_train_01371,"스페인, 브렉시트 후 첫 주요 투자 유치 성공",2,정치,noisy,0.22045,6
1303,5945,ynat-v1_train_01371,"이탈리아, 산업 재건 통해 브렉시트 도전 극복",2,정치,noisy,0.22045,6
1304,5943,ynat-v1_train_01371,브렉시트 협상은 영국 경제에 심각한 피해를 입힌다.,2,정치,noisy,0.20619,6
1305,5945,ynat-v1_train_01371,"독일, 브렉시트 이후 첫 무역 흑자 달성",2,정치,noisy,0.22045,6
1306,5945,ynat-v1_train_01371,"프랑스, 브렉시트 여파 속에서도 관광 산업 회복세",2,정치,noisy,0.22045,6
1307,5945,ynat-v1_train_01371,"유럽연합, 새로운 무역 협정으로 경제 성장 가속화",2,정치,noisy,0.22045,6
1308,5943,ynat-v1_train_01371,"캐나다, 멕시코와 농업 협력 강화로 식량 공급 안정화",2,정치,noisy,0.20619,6
1309,5943,ynat-v1_train_01371,"러시아, 우크라이나 가스 공급 협상으로 에너지 문제 해결",2,정치,noisy,0.20619,6
1310,5943,ynat-v1_train_01371,"유럽연합, 탄소중립 목표 달성을 위한 새로운 에너지 정책 발표",2,정치,noisy,0.20619,6
1311,5945,ynat-v1_train_01371,태처 총리가 수립한 브렉시트 국가연합안은 엄격한 결과를 가져왔다.,2,정치,noisy,0.22045,6
1312,5943,ynat-v1_train_01371,"중국, 미국과의 기술협정으로 제조업 혁신 가속화",2,정치,noisy,0.20619,6
1313,5943,ynat-v1_train_01371,"독일, 프랑스와의 무역 협상 타결로 유럽 경제에 활력",2,정치,noisy,0.20619,6
1314,5950,ynat-v1_train_01372,4~5학년 직업,0,생활문화,noisy,0.17048,3
1315,5949,ynat-v1_train_01372,"청소년 코딩 대회, 초9세 학생들의 창의력 폭발",0,생활문화,noisy,0.17114,3
1316,5949,ynat-v1_train_01372,"초9세 학생들의 과학 프로젝트""",0,생활문화,noisy,0.17114,3
1317,5949,ynat-v1_train_01372,"초9세 학생들의 환경 보호 활동, 지역 사회에 큰 반향",0,생활문화,noisy,0.17114,3
1318,5949,ynat-v1_train_01372,"초9세 학생들의 디지털 미디어 제작, 새로운 세대의 미디어 리더들",0,생활문화,noisy,0.17114,3
1319,5950,ynat-v1_train_01372,"학생들, 미래 직업 탐색을 위한 학교 프로그램 도입",0,생활문화,noisy,0.17048,3
1320,5949,ynat-v1_train_01372,"청소년 문학 페스티벌, 초9세 학생들의 창작물이 빛나다",0,생활문화,noisy,0.17114,3
1321,5950,ynat-v1_train_01372,"초등학교 진로교육 강화, 아이들 꿈의 날개를 펴다",0,생활문화,noisy,0.17048,3
1322,5950,ynat-v1_train_01372,미래 꿈을 그려라! 초등학교 직업 체험 프로젝트 가동,0,생활문화,noisy,0.17048,3
1323,5949,ynat-v1_train_01372,초9세 학생들 점령,0,생활문화,noisy,0.17114,3
1324,5950,ynat-v1_train_01372,"5~6학년 대상 직업 탐색 워크숍, 학생들의 진로 설계 시작",0,생활문화,noisy,0.17048,3
1325,5950,ynat-v1_train_01372,학교 내 직업 체험 프로그램으로 아이들의 호기심 자극,0,생활문화,noisy,0.17048,3
1326,6002,ynat-v1_train_01383,"도쿄에서 아시아 태평양 리더들, 기술 혁신과 디지털 경제에 대한 새로운 전략 수립",6,세계,noisy,0.20849,2
1327,6002,ynat-v1_train_01383,런던 국제회의에서 북대서양 조약국들의 에너지 안보 강화 방안 논의,6,세계,noisy,0.20849,2
1328,5997,ynat-v1_train_01383,"런던 시장, 파리 방문 후 EU 정상회담 개최",6,세계,noisy,0.19147,2
1329,5997,ynat-v1_train_01383,"도쿄 시장, 뉴욕 방문 후 G7 정상회담 진행",6,세계,noisy,0.19147,2
1330,5997,ynat-v1_train_01383,"브뤼셀 시장, 로마 방문 후 NATO 정상회의 열림",6,세계,noisy,0.19147,2
1331,6002,ynat-v1_train_01383,"ASEAN 회담, 싱가포르에서 무역 및 안보 협력 증진 방안 발표",6,세계,noisy,0.20849,2
1332,6002,ynat-v1_train_01383,G7 정상들이 파리에서 환경 지속 가능성을 위한 협력 방안을 모색,6,세계,noisy,0.20849,2
1333,5996,ynat-v1_train_01383,"아프리카 연합 회의, 카이로서 농업 개발 방안 모색",6,세계,noisy,0.1962,2
1334,5996,ynat-v1_train_01383,"동남아시아 국가들, 파리서 공공보건 개선 협력 논의",6,세계,noisy,0.1962,2
1335,5996,ynat-v1_train_01383,"EU 정상들, 베를린서 혁신적 환경 정책 발표",6,세계,noisy,0.1962,2
1336,5997,ynat-v1_train_01383,"서울 시장, 도쿄 방문 후 APEC 정상회의 참가",6,세계,noisy,0.19147,2
1337,5999,ynat-v1_train_01383,"헬싱키서 개최되는 북유럽 정상회담, 존슨과 산나 마린 회담 예정",6,세계,noisy,0.20054,2
1338,5999,ynat-v1_train_01383,베이징에서 시진핑과 나렌드라의 전략적 대화 준비 중,6,세계,noisy,0.20054,2
1339,5999,ynat-v1_train_01383,"런던 금융가서 열리는 정상모임, 보리스와 메르켈 협력 방안 모색",6,세계,noisy,0.20054,2
1340,5999,ynat-v1_train_01383,"파리에서 에펠탑 앞 정상회담, 마크롱과 폰데어라이엔 논의 전망",6,세계,noisy,0.20054,2
1341,5997,ynat-v1_train_01383,"베이징 시장, 서울 방문 후 ARF 정상회담 개최",6,세계,noisy,0.19147,2
1342,5999,ynat-v1_train_01383,도쿄 회담 앞두고 아베와 젤렌스키의 양자 회담 돌입,6,세계,noisy,0.20054,2
1343,6002,ynat-v1_train_01383,"EU 정상들, 런던에서 공동 경제 정책 논의",6,세계,noisy,0.20849,2
1344,5996,ynat-v1_train_01383,"중동 지도자들, 두바이서 에너지 수급 전략 논의",6,세계,noisy,0.1962,2
1345,6002,ynat-v1_train_01383,한미정상회담 이후 워싱턴에서 새로운 협력 방안을 논의한다.,6,세계,noisy,0.20849,2
1346,5996,ynat-v1_train_01383,"남미 국가들, 마드리드서 무역 협정 체결",6,세계,noisy,0.1962,2
1347,5997,ynat-v1_train_01383,문재인 대통령 워싱턴 방문 후 한미 정상회담 개최,6,세계,noisy,0.19147,2
1348,5999,ynat-v1_train_01383,문재인 대통령의 워싱턴 방문에 이어 한미정상회담이 열릴 예정이다.,6,세계,noisy,0.20054,2
1349,5996,ynat-v1_train_01383,한미 정상회담 후 워싱턴서 새로운 협력 방안 논의,6,세계,noisy,0.1962,2
1350,6003,ynat-v1_train_01384,"북한, 새로운 미사일 기술 개발 발표...국제사회 긴장 고조",6,세계,noisy,0.22396,2
1351,6009,ynat-v1_train_01384,北 용 켓엔진시험에 추가도발 용 못 도발 삼가라,6,세계,noisy,0.18608,2
1352,6003,ynat-v1_train_01384,"북한, 우주 탐사 프로그램 재개 선언...외교적 도전 과제",6,세계,noisy,0.22396,2
1353,6003,ynat-v1_train_01384,"북한, 최신 잠수함 개발 착수 소식...군사력 증강에 박차",6,세계,noisy,0.22396,2
1354,6003,ynat-v1_train_01384,"북한, 핵융합 에너지 연구 발표...기술 혁신의 길 열려",6,세계,noisy,0.22396,2
1355,6003,ynat-v1_train_01384,"북한, 첨단 드론 시스템 개발 발표...세계 군사 산업에 충격",6,세계,noisy,0.22396,2
1356,6007,ynat-v1_train_01384,"일본, 신규 로봇 기술 발표로 산업 혁신 기대",6,세계,noisy,0.20717,2
1357,6007,ynat-v1_train_01384,"유럽연합, 환경 보호 정책 강화로 신재생 에너지 프로젝트 확대",6,세계,noisy,0.20717,2
1358,6007,ynat-v1_train_01384,"북한, ICBM용 엔진시험 추가 도발 가능성...도발 삼가라",6,세계,noisy,0.20717,2
1359,6009,ynat-v1_train_01384,"브라질, 아마존 보호를 위한 대규모 국제 협력 체결",6,세계,noisy,0.18608,2
1360,6007,ynat-v1_train_01384,"인도, 새로운 우주 탐사 계획 발표로 국제 우주 경쟁 선두주자로 자리매김",6,세계,noisy,0.20717,2
1361,6007,ynat-v1_train_01384,"브라질, 인공지능 기술 도입으로 농업 생산성 극대화 추진",6,세계,noisy,0.20717,2
1362,6009,ynat-v1_train_01384,"호주, 해양 생태계 복원 프로젝트 본격화",6,세계,noisy,0.18608,2
1363,6009,ynat-v1_train_01384,"인도, 스마트폰 시장에서 혁신적인 신제품 출시",6,세계,noisy,0.18608,2
1364,6009,ynat-v1_train_01384,"유럽, 환경 보호를 위한 새로운 에너지 정책 발표",6,세계,noisy,0.18608,2
1365,6009,ynat-v1_train_01384,"일본, 새로운 재난 대비 시스템 도입",6,세계,noisy,0.18608,2
1366,6007,ynat-v1_train_01384,"캐나다, 자율주행차 발전으로 교통 시스템 대대적 변화 예상",6,세계,noisy,0.20717,2
1367,6003,ynat-v1_train_01384,"북한, ICBM 엔진 시험에 대한 추가 도발 가능성...도발하지 마십시오.",6,세계,noisy,0.22396,2
1368,6022,ynat-v1_train_01386,"환경단체, 몽골 사막화 방지 프로젝트 추진",3,사회,noisy,0.16235,0
1369,6022,ynat-v1_train_01386,"몽골, 미세먼지 저감위해 녹색 벨트 조성 계획 발표",3,사회,noisy,0.16235,0
1370,6022,ynat-v1_train_01386,국제 환경 협력으로 몽골의 푸른 하늘 프로젝트,3,사회,noisy,0.16235,0
1371,6022,ynat-v1_train_01386,"몽골, 재생에너지 전환 가속화로 대기질 개선 목표",3,사회,noisy,0.16235,0
1372,6022,ynat-v1_train_01386,"몽골 기후변화 대응 정책, 국제사회의 관심 끌다",3,사회,noisy,0.16235,0
1373,6022,ynat-v1_train_01386,한 일 몽골 전문 미세먼 해 위해 았다,3,사회,noisy,0.16235,0
1374,6039,ynat-v1_train_01390,문화유산 보존을 위한 역사학자들의 보존 아이디어 공모전,0,생활문화,noisy,0.18777,3
1375,6039,ynat-v1_train_01390,"소비자 권익 보호 단체, 혁신적 모바일 상품 아이디어 공모",0,생활문화,noisy,0.18777,3
1376,6037,ynat-v1_train_01390,"권익단체, '모바일 상품' 공모전 개최...소비자 권익 보호 강화",0,생활문화,noisy,0.16428,3
1377,6037,ynat-v1_train_01390,"교육 기관, 창의적 디지털 콘텐츠 공모전 도입...학생 참여 독려",0,생활문화,noisy,0.16428,3
1378,6039,ynat-v1_train_01390,청소년 건강 증진을 위한 커뮤니티 활동 아이디어 모색,0,생활문화,noisy,0.18777,3
1379,6039,ynat-v1_train_01390,"디지털 권리 옹호 단체, 개인정보 보호 기술 아이디어 모집",0,생활문화,noisy,0.18777,3
1380,6037,ynat-v1_train_01390,"문화 재단, 예술 창작 아이디어 경연대회 개최...예술 발전 도모  ",0,생활문화,noisy,0.16428,3
1381,6037,ynat-v1_train_01390,"환경 보호 단체, 친환경 제품 디자인 챌린지 발표",0,생활문화,noisy,0.16428,3
1382,6039,ynat-v1_train_01390,교육 혁신을 위한 교사 대상 창의적 교육 프로그램 제안 공모,0,생활문화,noisy,0.18777,3
1383,6037,ynat-v1_train_01390,"식품 업계, 건강한 식단 구성 아이디어 공모전 시작",0,생활문화,noisy,0.16428,3
1384,6039,ynat-v1_train_01390,"환경 보호 단체, 친환경 가전제품 설계 공모전 개최",0,생활문화,noisy,0.18777,3
1385,6037,ynat-v1_train_01390,"IT 기업, 혁신적 스마트홈 콘테스트 열어 사용자 편의성 향상",0,생활문화,noisy,0.16428,3
1386,6053,ynat-v1_train_01394,"전국 은행권, 고객 금융 자산 분석 팀 출범",0,생활문화,noisy,0.16227,3
1387,6053,ynat-v1_train_01394,"환경부, 전국 22개 지자체와 대기오염 공동 대응팀 구성",0,생활문화,noisy,0.16227,3
1388,6053,ynat-v1_train_01394,"산림청, 전국 9개 산림보호 지역 관리단 신설",0,생활문화,noisy,0.16227,3
1389,6053,ynat-v1_train_01394,"교통안전공단, 전국 12개 고속도로 안전 점검단 출범",0,생활문화,noisy,0.16227,3
1390,6053,ynat-v1_train_01394,"아파트 투기 수사 부산경찰청, 전국 17개 시군 공동조사단이 문을 열었다.",0,생활문화,noisy,0.16227,3
1391,6053,ynat-v1_train_01394,"한국관광공사, 전국 15개 관광 도시 협력단 설립",0,생활문화,noisy,0.16227,3
1392,6195,ynat-v1_train_01439,"통신사들의 고객 충성도 프로그램, 가을맞이 이벤트",5,경제,noisy,0.228,4
1393,6195,ynat-v1_train_01439,인터넷 전화 요금 인하 특별 프로모션 개시,5,경제,noisy,0.228,4
1394,6195,ynat-v1_train_01439,고객 만족도 향상을 위한 새로운 모바일 플랜 출시,5,경제,noisy,0.228,4
1395,6195,ynat-v1_train_01439,무선 인터넷 속도 향상 기념 페스티벌,5,경제,noisy,0.228,4
1396,6195,ynat-v1_train_01439,"스마트폰 교체 보조금 프로그램, 다음 달부터 시작",5,경제,noisy,0.228,4
1397,6195,ynat-v1_train_01439,"2G 서비스 할인 행사 9월 중 실시, 질 높은 서비스도 제공",5,경제,noisy,0.228,4
1398,6229,ynat-v1_train_01448,"기업들, 재택근무 확대 요청에 정부 긍정적 답변",5,경제,noisy,0.20129,4
1399,6229,ynat-v1_train_01448,"사이버 보안 강화 캠페인, 전국적으로 확산",5,경제,noisy,0.20129,4
1400,6231,ynat-v1_train_01448,"정부, 데이터 활용 규제 개선 추진...경제 활성화 도모",5,경제,noisy,0.19428,4
